# x y z redshift ra dec radius x1 y1 z1 x2 y2 z2 x3 y3 z3
-193.03763363498666 -150.67596865741524 186.00774518326133 0.10523847543288725 217.9739000534451 37.21971437128337 31.376261099592988 -9.477323220823797 -7.628031526550237 8.98324264366532 -33.719729690179435 7.503381494583149 -29.202901112908965 -10.254682015570337 38.263174627879444 21.67210372707882
-242.97045876483548 -20.9712576779724 189.4904603460687 0.10570352330633738 184.93308545145894 37.84728094539159 31.8618140371958 -12.221696002589697 -0.8902073216404813 9.673288849091117 -27.321375490908416 15.220496089175127 -33.118430924866296 7.530898431756701 42.79027929993707 13.45277425468194
-147.3552516327045 70.72642855000372 98.22504038593726 0.06460583665246054 154.36028740585218 31.003751011482606 36.67219129420568 -14.883935081640603 6.883550921674741 9.885265909913683 30.099139308283096 35.062784029144844 20.903552624741106 10.60080374973959 -31.829724138197957 38.12575252776103
-257.32167989698775 -78.91768779061874 126.8727059408326 0.10174093571308335 197.05019225218174 25.23827727300075 38.81138219401616 -16.10460785280324 -5.153049432187504 7.811776988580539 -23.423976464952265 -3.7078852611030566 -50.73632695097075 -15.602072839232777 53.727773897900434 3.2766693222266854
-168.551704386138 91.00062797754615 229.82812816461023 0.10231285316593296 151.63550500314085 50.190756144662934 33.185689756223674 9.06711325965236 -4.421349826040896 -11.929713723551494 -36.5058433176689 8.06144681386628 -30.733771234151753 -14.834909335235455 -45.65571348678789 5.645573674611088
-86.4288328370224 34.53488276720797 153.5903246817709 0.060787218144240054 158.219538767109 58.784857354996035 28.225542135444435 -6.916699791882848 2.3455142600176284 11.751279983281227 33.70511286948698 14.183220837056327 17.007611147706502 9.156134289569383 -37.10098915673275 12.794447198679592
-217.4930861126565 11.272859245141774 163.47531033685104 0.09290527411767421 177.0329640333005 36.892879961184086 40.85835699510987 -16.83700109790454 0.9838132935912652 12.713844335757956 33.502131193661214 15.485436713285306 43.16874005218025 7.319166617207483 -54.642624590404196 13.921120328698267
-108.93766785554176 77.14465201305075 272.4392882777279 0.10378698570044291 144.69562687716876 63.89658747775067 24.797044495032868 -3.357366451934635 2.5092316018906793 8.169133874914111 34.864621476138254 19.364032777534455 8.380872264585047 14.937381147624862 -34.08244905552942 16.60776070782492
-161.46903515405506 -120.17913001971336 37.20231458242689 0.06943108631652094 216.6597911517233 10.471519664956993 33.51061753706989 -13.88690628753223 -10.159475986413415 3.464297059580139 -27.258517553595528 37.411433099342034 0.44571160027231865 7.646323377714906 5.030303292893014 45.40286788168206
-151.80203141578014 51.61722579023512 267.2402731274219 0.10669218360112051 161.22043244215024 59.03725427093885 20.964460805045256 -4.091404063822232 1.1092265874558562 7.084959143747666 25.37530130140097 18.260350383142967 11.79480968464987 14.079257273254115 -27.608721733058108 12.452895891887911
-224.49873763157885 101.58861325245111 104.73834807219919 0.09131225205404639 155.65262650708854 23.027921790106827 33.811785821494674 -13.458173298353769 6.0564929573068795 6.388782139506516 26.826738172343035 27.941774059123407 30.022894717776328 -0.20657856810618322 -35.81043610733665 33.51272265004981
-171.87744182222735 -25.219949003400586 14.176450721917394 0.05896885020570877 188.34756525217097 4.665351080808769 31.529664489018582 -14.66162463114354 -2.1590692427275964 1.3872514490339642 -6.245142620272288 14.774311798438578 -43.00963226346686 -4.858805038150118 42.921439766753856 15.449531405169624
-133.84523607340805 80.94761509328798 256.0188733511453 0.1026062817805176 148.83507297695917 58.57637673165395 23.904054419189166 -4.2444425144667095 2.619365519347323 8.288129483970724 25.889417003117615 -19.202624222203212 19.32701875389502 -21.679120106176377 -30.65227675187816 -1.414826139504998
-201.14981643319672 -127.6369293477142 142.35061457169365 0.09472377490517166 212.3966238198504 30.860012835608465 34.612340972505905 -11.043912125238304 -7.365066305132175 7.930702561988347 -26.69427555416968 44.18678315344462 3.862123693211721 24.51694621800288 10.939233198868754 44.30013289512459
-183.60920189079263 73.93138381023638 81.15486708891866 0.0726197508568385 158.06751326530784 22.29402453709264 24.329043095526114 -9.484256191852538 3.8388708456749803 4.21048556613271 17.467042126127073 10.475869907303597 29.793806176863225 -6.345998010541399 -32.16227221776892 15.029083279963876
-98.91982156610632 -77.35956784956649 102.83371852871747 0.054858656561987816 218.02694124065417 39.31364995196363 26.522696777850676 8.98227472342738 6.650271255509906 -9.020545622537094 22.62596573811303 -27.92361659052333 1.9436757059290277 16.684346004112403 15.469251359286272 28.01804986353919
-82.15898190180037 80.16510479209992 30.49413990294953 0.03999832402204466 135.70374644061513 14.877211080407903 28.183505121533248 10.824486272145803 -10.68978525788602 -4.425760333047334 -21.950823174973785 -27.573560120617476 12.912821315305449 16.46178684648211 2.6981010169290944 33.74522206828291
-103.75743748326356 126.10722422028017 188.3602052323597 0.08488306415842964 129.44657622681072 49.07522367402943 26.50558315166277 -4.801056937027606 5.756735263648175 8.85558418895661 34.8291540302148 18.571000279511818 6.810213543279032 10.799959915262379 -29.414005891651776 24.97631581530677
-120.16548468114415 85.49322194549639 213.42072971065593 0.08840663124352982 144.56957999509117 55.35532033666374 27.97058054779262 5.406930118190172 -4.237442616052649 -10.381184850752438 -33.11221236685093 12.598544852388015 -22.388680340967923 -18.143247088422626 -37.37037514156197 5.80430383861273
-187.96277156146832 165.91300072361335 97.89832556797455 0.09180052491159271 138.5654535489433 21.329615355183115 28.41221791971194 8.749628090301997 -8.280152142602143 -4.465141208315624 -24.705557082994268 -32.28066471104658 11.44966675111107 18.61696159493238 -0.7895387100260659 37.944822540673215
-86.68112153381165 93.77725360257591 139.89123971002988 0.06416518436774626 132.74812861750058 47.608107941718586 30.123317748532347 -7.101950487581588 7.766617670641267 11.620946107415906 32.71084563434584 25.713703967638313 2.805477126216516 17.714438796034887 -25.58132369827224 27.922634260480557
-246.94671832101454 -59.46197236125917 82.55230188646047 0.0910794954139708 193.5384521567637 18.004316956431772 24.16723380427292 -10.082530795312152 -2.336704137893466 3.2944571239166303 -13.396741039771223 18.80451890323233 -27.66235939039731 -0.24772758664831726 29.77093558284431 20.35787531040254
-250.4688230647464 105.24914137181578 26.256532516740304 0.09312749023975223 157.20743765679626 5.5201364690519075 26.131146892216073 -10.210789787702925 4.396698360963948 0.9781663466031938 15.630833008570583 36.75621039935998 -2.0475249101185096 4.026550435788009 0.5031205888107345 39.770526492059716
-141.04635565143883 -44.998091498865094 57.282440762227104 0.053638117362177974 197.69426976167225 21.152048144526955 31.297044867607084 -14.490169561145727 -5.3207207092227815 6.306595465740295 -21.191994200895646 23.03761801496248 -29.2549060818447 -0.6227270983520719 33.487473109164185 26.82177275281649
-118.3025898346084 -36.43161262148904 218.24543654631535 0.08544332551658015 197.11636174458988 60.43881854984563 24.711707240939692 -5.150891716648944 -1.566896480715319 9.239399198982243 -32.88685767828359 4.444741389638508 -17.580384791519982 1.26504445009919 36.903988597216554 6.963746824970272
-158.1276364036484 96.68804888655808 178.73245264283193 0.08773332206669625 148.5560604256681 43.95941496061788 26.01958800508033 7.047389092050409 -3.9356350807997194 -7.6587887056065505 -25.493180451510003 10.333453689121924 -28.7681346423726 -17.275282917109955 -35.74156023316131 2.470377318304927
-257.13528931496325 -28.407009440781167 94.19968342383218 0.09395437067258663 186.30418466046606 20.007960553371785 28.11148564151084 11.654925747286178 1.2232256973671292 -4.0371114044687735 13.292836998222647 4.9167493414937145 39.86546473524161 -5.5424021964827475 41.86602185705375 -3.315413160187865
-93.99654054041126 -89.31216346067329 202.29772956159948 0.08175133352093378 223.53614896939533 57.34247750401941 23.217442830049475 -3.9003536321208503 -3.7257094987765504 8.266132897130994 -30.871045649953547 -5.298724601097031 -16.954663728491017 -10.832461442274129 32.538804002128295 9.554612997546549
-212.3830646402047 64.47926997230883 146.5511505180824 0.09069209865546093 163.1117664265521 33.43571940991759 29.08623607954579 -9.85629565014972 3.3194800940425737 7.19957233164349 26.952777738560282 5.106380575933634 34.54427650049505 -6.157513525781983 -42.24819697111765 11.049513972554537
-123.35134382244686 -175.00015990200592 87.99329355994833 0.07869686445660727 234.8213620475617 22.341853257236227 29.724375774963008 -7.127934511018619 -10.025174402323318 5.638035096247283 -31.174089081425183 28.806866798558342 11.810319923568095 20.749824824365387 6.766796171548138 38.26540639513363
-101.87075751775728 -141.92451632710294 188.38523789717115 0.08753764456073634 234.32992365947774 47.15848312302412 35.030600883811054 -6.637154803448127 -9.132806695755663 12.239795214943848 -45.44418316674198 2.8837787178882452 -22.49082441134399 -10.224753909019736 42.40607052006126 26.097100862846602
-134.93164652133706 27.948707662810428 261.0803308592145 0.1009192979407117 168.2976763253643 62.175321355499904 22.85707925679898 -4.066708164676022 0.6111598812584853 7.660024237637253 24.292140163943017 25.80002033117814 10.838230376892389 21.97440603054086 -26.47840117875587 13.778811876342749
-159.72348078780817 -223.17912272665873 132.65117867545098 0.10429230577328016 234.40968897189532 25.7964263958481 31.031946622012676 -7.253530556713042 -9.823714284145307 6.239668841512736 -33.38761757763157 4.103020429666324 -32.35287144873632 -21.31820541177895 32.31758393180812 26.098573605047932
-168.66739477319115 22.874571698364328 27.758083161337098 0.058338910820540296 172.27670102761815 9.262260095224354 29.502895076050915 -14.553001820129428 2.1769291748778894 2.6366229894192457 8.596171625917279 36.746889540074136 17.10700603511445 3.9921132592090562 -18.17947665168887 37.044607828447596
-220.53368324110494 184.12688735174467 89.87693760768447 0.10295842408925661 140.14098706687307 17.371751624822252 23.04902652146754 6.221496500727233 -5.401477467460811 -2.468513753961783 -23.418787655210597 -15.441533190421124 -25.234946233167058 -11.415907212524854 -24.97481992482589 25.876663721225157
-102.23580504360395 -17.57565947799668 39.464013369473555 0.03735372589459175 189.7545372598552 20.828267852062986 30.467607566626686 16.621459492201627 3.0526258652814944 -6.324679911603226 13.672357434937176 -30.623389863279176 21.150917541778863 7.134243516129687 24.203029471927742 30.43068362114809
-90.4909571384586 73.70442958260757 209.15246077174928 0.0814830768831477 140.83735727687068 60.83811105865432 27.872799720449457 -4.930879002879989 4.35125247129086 11.160361615282271 36.60847406656911 -4.138975624558484 17.788104979094243 -9.529215017702377 -38.26356897601517 10.708169407246784
-162.32854936204814 12.85300112168976 169.2045570438291 0.07985895648833106 175.4728263642137 46.09869653994686 26.830167383238898 -8.466783649002748 0.8223977839822181 8.71943533993803 22.03380340097806 27.332001545371842 18.817464945980777 18.280538797457606 -28.83008797159583 20.470037391939165
-245.13147965250513 109.40900731275572 150.6719206302054 0.1053505126520583 155.94746243627733 29.30498150449173 29.083773021997832 -10.415414494627461 4.609268973690642 6.237792073379895 21.25742559835674 37.12241527927143 8.063382223821208 14.96529802963406 -16.673355833849143 37.30835542590261
-245.1125697130259 134.20857347084123 113.00776373464636 0.1031024688435515 151.29759706776306 22.018112135132867 26.16460327273542 -8.689715483927293 4.6442424858462745 3.863361367777388 22.47999579206761 17.25838703101083 29.81668610840367 -6.78529660146365 -32.692682667284664 24.03876832581793
-163.87247242138469 160.1209408410967 210.37089163992385 0.10647938381451885 135.66340027903001 42.55802266927619 25.32424142080415 6.093480310023461 -5.868707529267614 -7.477978114749434 -25.141123383837705 -28.357661668570756 1.7686441485289566 19.68627551926483 -15.685074676083447 28.351119092583303
-63.72920275933645 -79.80419232218765 58.34944921050481 0.03960757161798918 231.39019936726686 29.740911764953264 27.31822878987164 -8.255144430637433 -10.981160532521617 7.064516474312028 -29.19124164204539 9.459495331760444 -19.40708604312142 -9.480216544906478 23.746967835127375 25.834564872185805
-241.74078865755112 171.39873536705915 104.16161876602641 0.10755814166423296 144.6626468842953 19.366378059585855 19.63333268216999 -5.79255346495253 3.9708507496205163 2.506758886832196 14.473000683845635 3.317654723539995 28.1884783114562 -13.893080966119232 -26.758045992144158 10.282517729377206
-150.45960889501245 47.02740284519588 211.54020708869712 0.08993998704987645 162.64293111941492 53.306865646367704 34.61554666653604 -8.99994989506243 2.4779417525938694 12.624151358496263 38.422100382940044 25.859552854889085 22.315837681824085 17.262792277225394 -43.66590043778334 20.877904258166662
-137.14774481479247 120.04761834326563 182.47884236842273 0.08788284843836701 138.80382132048354 45.03341707392013 23.79753707047313 5.570823184392438 -5.11095132298317 -7.395713873743392 -26.695784690176026 -23.396934867964323 -3.9397009616409417 14.44263695974555 -20.72218320356997 25.199385706381836
-145.35445225639762 -74.04647645267399 169.05863829654055 0.07989269186856379 206.99520680905744 46.022783350354146 25.171097266345107 -7.017987570969441 -3.761062198686726 8.26744699738943 -28.691537662746413 17.062917434744293 -16.59304994508509 6.851681319273596 30.805463694703683 19.83033933036892
-65.51217970508478 -81.69720140311846 98.69551219449151 0.0485617698901575 231.27421806244718 43.30358632760365 34.11016745368604 8.404235959582254 12.963830878144412 -14.199645457236958 30.016209420370732 -29.78445406579574 -9.426807107890422 26.177803168953965 16.662902391364273 30.70636408417105
-261.22892468364125 -149.01061221086076 88.83951861969771 0.10737392798504877 209.70136763156864 16.457287831032076 24.692476432869707 -9.00533280530552 -5.231233055305536 3.1539913878364407 -16.181089859638558 8.280535119653981 -32.46638234332347 -13.199317081351829 31.537999305653678 14.622228051563395
-68.10260877027483 54.784621460658215 131.93659937013447 0.053472244165602936 141.18532837385905 56.476973345916406 17.2025038932518 -3.272947553109621 2.7938508877988406 5.932969521239218 23.35851171228524 8.286622287854392 8.983628944397147 3.2814610432567513 -22.906246248947117 12.59684312271695
-116.28289811286692 167.96147133500557 214.1578208701562 0.10118371954222728 124.69558694117097 46.35145739151931 26.46113149550288 -4.910206095414091 6.987355428241042 9.009728874502718 35.29941982687159 12.647207535908196 9.429461569125849 3.8652183106818603 -29.301337940826006 24.830700717075658
-101.76025202550716 75.27166310337353 13.155674251186953 0.04288589223126058 143.50981104254646 5.933824733237956 19.961248096870488 -8.257883825961576 6.277440701945581 0.9318428175086981 14.770537752628297 20.944072189579714 -10.196769498716028 8.050417297867478 6.789136146144958 25.606261885704797
-99.32292581503367 159.54849055135722 174.8594688867221 0.08746128132283207 121.90329659532172 42.935401972504394 27.674315800915267 -4.801226616196851 7.932949526920856 8.336004219402895 37.209197821014186 4.509119205084784 17.14000762478193 -7.895796371007486 -31.497951831352673 25.427308913014933
-126.00229148852483 -205.55296936470222 199.4738171179798 0.10713874750778773 238.49204293675962 39.60276468101019 20.74930776798756 -3.750569962871251 -6.148703475760744 5.765793139869025 -26.80520129357577 15.82523090049135 -0.5602231123242778 9.506972207047662 16.962447646319948 24.27309162900718
-88.1904858520401 64.47893727563125 102.73728649859308 0.0506348101918351 143.8282458912227 43.24086154716261 26.705098397421555 -8.253404507223532 6.226068382284384 9.916176530932194 29.765231751640915 13.013431704860423 16.60337345763446 1.7898802664212925 -30.13552448673459 20.410935749008896
-85.53501643206673 -60.24876196784242 137.06586654235588 0.05832971394646758 215.15992446225314 52.64511364413892 28.042390901187233 7.369970461656797 4.381588679940578 -11.087902512760179 27.881232425009447 -27.072537591181995 7.834045714250704 18.98720900975468 26.202718833933872 22.97501312664508
