# x y z redshift ra dec radius x1 y1 z1 x2 y2 z2 x3 y3 z3 area edge
-133.84523607340807 80.94761509328801 256.0188733511453 0.1026062817805176 148.83507297695917 58.57637673165395 23.904054419189166 -4.244442514466699 2.6193655193473164 8.288129483970701 25.889417003116783 -19.202624222204456 19.327018753894997 -21.67912010617833 -30.652276751876776 -1.4148261395064323 20096.98645500121 2010.525900098632
-245.11256971302592 134.20857347084134 113.00776373464636 0.10310246884355152 151.29759706776306 22.018112135132856 26.16460327273542 -8.689715483927307 4.6442424858462825 3.8633613677773924 22.479995792070618 17.25838703102539 29.816686108392933 -6.78529660146899 -32.692682667288736 24.038768325810807 25769.4368929407 1736.4889088055502
-134.931646521337 27.948707662810417 261.0803308592144 0.10091929794071168 168.29767632536436 62.175321355499904 22.857079256798976 -4.066708164676018 0.611159881258485 7.660024237637246 24.292140163946495 25.800020331173954 10.838230376894565 21.974406030535505 -26.478401178761576 13.778811876340361 18592.458848580856 2719.4826369768452
-246.9467183210145 -59.461972361259164 82.55230188646044 0.09107949541397078 193.53845215676373 18.00431695643177 24.16723380427292 -10.08253079531218 -2.3367041378934728 3.294457123916641 -13.396741039771195 18.804518903232637 -27.662359390397025 -0.2477275866483379 29.770935582844288 20.357875310402466 20203.453916926406 0.0
-220.53368324110482 184.12688735174464 89.87693760768455 0.1029584240892566 140.14098706687304 17.37175162482227 23.04902652146754 6.2214965007272465 -5.401477467460825 -2.4685137539617883 -23.41878765525179 -15.4415331905113 -25.23494623307358 -11.415907212571026 -24.97481992485632 25.876663721175333 17058.497920119054 1160.7774407850925
-170.78837890110736 -153.04710629640303 23.288259278810024 0.07835993220198482 221.86419509153885 5.798467593832457 25.028122810085687 -8.1362299171636 -7.6062426917610715 1.2450499579083323 -24.60000135016146 23.859776085679076 -14.993791494165137 -7.523450027761274 13.614422385730792 34.008339431608604 21672.86745687598 1701.7239353592342
-88.19048585204007 64.47893727563125 102.73728649859312 0.0506348101918351 143.8282458912227 43.24086154716264 26.70509839742155 -8.253404507223522 6.22606838228438 9.916176530932185 29.76523175164095 13.013431704859922 16.6033734576348 1.7898802664209006 -30.13552448673477 20.410935749008683 25217.93218455749 0.38256812944040863
-102.23580504360395 -17.57565947799668 39.46401336947355 0.03735372589459175 189.7545372598552 20.828267852062982 30.46760756662669 -16.62145949220163 -3.0526258652814926 6.324679911603227 -13.672357434937174 30.62338986327917 -21.15091754177885 7.134243516129444 24.203029471928275 30.430683621147708 29957.84947450122 9.19195947895754
-104.58945589282779 115.94839231899496 120.3203258435862 0.06682263296966731 132.05155131943903 37.61571410537949 21.33996292541051 -4.96864031304171 5.6446856405875305 5.522711933397862 19.31231545067487 24.63813006815116 -7.8074957448831785 19.31913425944536 -7.278045613594662 24.819710047199617 13242.987404432897 0.0
-120.16548468114424 85.49322194549642 213.4207297106559 0.08840663124352983 144.5695799950912 55.35532033666371 27.97058054779262 -5.406930118190157 4.237442616052638 10.381184850752414 33.11221236684977 -12.598544852390555 22.38868034096834 -18.143247088425433 -37.37037514156097 5.804303838610864 27227.109643150383 338.01438965947716
-101.76025202550716 75.27166310337358 13.155674251186953 0.04288589223126059 143.50981104254646 5.933824733237954 19.961248096870488 -8.257883825961574 6.277440701945583 0.931842817508698 14.770537752628094 20.944072189579543 -10.196769498716689 8.05041729786759 6.7891361461451165 25.606261885704722 17222.2515859922 2870.015143034665
-220.99037605336616 56.849479048556546 101.82608552857023 0.08508441055346169 165.57354071034925 24.048465682723005 27.72560300466519 -11.419635842632374 2.917781895029686 5.011118474566339 18.455871896698056 17.572206356251854 31.8267212132456 -0.3757232415877628 -35.63641099499067 19.893493381655077 25670.59602344832 0.0
