# x y z radius void edge r ra dec Reff
-146.115314015395 -286.6719728203674 35.89551071453217 15.666091141834551 107 1 323.75761408806443 242.99228144173674 6.365559428382908 17.826639550031263
-63.53663586828389 -36.109074786014304 145.9299293837262 15.650487757243507 108 1 163.20635302983823 209.61039039942736 63.398649390637736 18.643642499445175
-167.1972595693677 209.1587411493267 110.86460681608695 15.64713289699683 109 0 289.8159133849677 128.6381319217762 22.49076860058343 21.160514734999
-136.06033979740002 -37.34863267027081 104.422712566876 15.644800332337695 110 0 175.53187553247182 195.34964130592434 36.50501627597084 20.104266671376486
-96.308593552525 195.73625133045957 234.81570737226568 15.638195338322571 111 1 320.50965930171867 116.19868441565602 47.107519721368895 18.912370917169778
-162.1162815411082 125.35748075363941 208.99896212362646 15.621058012642129 112 0 292.70591536620503 142.28677579522827 45.563245267944026 20.893935792109684
-154.1952759167597 -149.48241713477861 198.8224577097064 15.606747270975992 113 0 292.66285353155024 224.11088220018604 42.79339036018165 21.68595150791003
-227.06315604264864 140.2476085482661 52.4383251352475 15.57832275730611 114 0 271.986849826505 148.29807387055354 11.116075526466267 21.15687153046437
-114.79279355046081 -244.78499072720854 167.38127150618314 15.557301170038356 115 1 317.9835957835952 244.87560364001337 31.761416697069055 21.09773911418275
-94.81852036163359 146.01001124747953 30.057358902936983 15.503734562191944 116 1 176.67178612409677 122.99958884850287 9.795439463157695 19.918178590982503
-246.0077300392315 69.33870806970693 137.86972704338626 15.466156767220397 117 0 290.4061316688222 164.2592012637641 28.342942896185882 20.60179369095179
-118.88818261197397 -209.93859082604567 47.89724708327976 15.431715188957037 118 0 245.97308422053143 240.47713089966632 11.228692143565247 20.729214031070477
-77.38074831512722 -204.4159981769658 97.74044779630069 15.408592009163637 119 0 239.43031482232095 249.2660673914286 24.093120585002467 20.108599525055226
-165.17485107667383 212.63437246104067 8.494006866541907 15.390584680232704 120 1 269.38495862380813 127.84013983187556 1.8068990392901538 19.872247717485664
-200.38375728694982 108.72949053486218 188.22034362152226 15.352874682843069 121 0 295.6393919108376 151.51546311375697 39.542852787817125 20.536109173313502
-103.10973709235438 -178.2453594620526 183.49411955946454 15.34635933663237 122 0 275.8135565303378 239.95187175936462 41.704053741663685 20.270637884922376
-302.490023845918 47.63013599858886 66.25504889690227 15.335440525159875 123 0 313.3026905180979 171.0516672065939 12.20868572912082 20.937994110313205
-118.58679122715428 171.80993331767706 215.17116534682995 15.334177992213927 124 0 299.8001178066649 124.61424552484421 45.86618139347255 20.43441435577874
-62.21126814026509 -85.05161935937399 102.81527097823779 15.330510797915581 125 0 147.2243179152149 233.8162814638149 44.295409094128935 21.36861399479782
-168.1464502819297 -272.8603321332821 49.55148071668442 15.3193127756804 126 1 324.31672611124213 238.35711566074332 8.78849006450611 17.862233720416736
-64.24633920699542 -135.44397954610466 170.0457570802034 15.271053480191558 127 1 226.68970686329249 244.62319818208744 48.60126071922311 19.976629973025073
-170.22228005779473 101.23620837799167 153.64418718693724 15.270786882157378 128 0 250.6609877327564 149.2588028374023 37.80355819399026 20.030101370350266
-158.81075060886224 55.67768204651942 101.21257874406164 15.265899052884205 129 0 196.37933924689335 160.67977294449776 31.023741553715105 19.9322297534552
-211.11761903788505 -34.577188123201495 202.2878846352219 15.247135379267931 130 0 294.4259147509364 189.3014145994387 43.397727669376636 20.27346759813923
-140.95249094963143 126.85830740616035 5.586453043954698 15.237630891955412 131 1 189.71516365455375 138.0125482034049 1.6874057433046252 19.091971980885155
-194.99073628120743 252.23905900841217 9.856630541698708 15.229763888343323 132 1 318.9719161471307 127.70543702851774 1.7707930322461207 16.659651029941234
-255.42101640696393 -0.48220273986792034 75.1876867312494 15.21619785452373 133 0 266.257988383157 180.1081670938041 16.402695930544347 20.736705127662713
-85.25200066454235 33.08648407683099 130.64798656919479 15.206587485838998 134 0 159.47261658497368 158.78866048691097 55.00981466463288 20.21547136782819
-109.63699873540948 209.63981490317042 165.90170832049247 15.200761790015807 135 1 288.9506883674124 117.60857473927125 35.04029029309695 20.035929192769917
-195.8067889030852 -50.29213260526534 212.8349902353631 15.198175162729964 136 0 293.54442636679386 194.4048023327094 46.47317855501565 20.688719507444766
-81.27296740894865 -199.64667588726346 62.64388723580242 15.18951195910307 137 1 224.47348848427956 247.84954806971064 16.204726072805702 18.772166199294233
-278.4619672169188 -47.35852462367353 154.38226503205496 15.18229330393772 138 1 321.89715872818005 189.65204288074776 28.659359288769096 19.58133900382862
-163.4276690938447 187.15627856810036 105.59536209906555 15.16900558243463 139 0 269.97491759372826 131.1279492671507 23.024846325656277 21.249135944857436
-166.54180195857313 151.86614020264693 147.3246369255783 15.161313818635044 140 0 269.26575160036987 137.63893798564038 33.1706627948665 19.444242538234928
-82.13657472954463 -41.55872454748934 107.56758140207054 15.079588242125462 141 0 141.5779963942393 206.83808729566056 49.44446548512922 19.59324028449595
-115.66028238755997 -71.08815544530185 28.355805334759655 15.079196539974566 142 0 138.6898643115938 211.57608690990725 11.797584104630404 20.63503868203437
-213.16560192913897 -218.31514139496338 33.44040619023795 15.05030632837178 143 0 306.9516828008654 225.6837683380894 6.254419483840825 20.452700623560812
-71.36230080933852 88.04878865482026 182.12223614202543 15.04837333832178 144 1 214.5079859999515 129.02427879178433 58.105575259485384 19.686238436690555
-284.7668401335503 153.06138969938635 3.3914770482608367 15.03646451757332 145 1 323.31322950495434 151.74209321875665 0.6010297978597803 17.834452625256418
-255.64288916828903 184.98760189702975 68.68118392691022 15.029888494673871 146 1 322.9408686795868 144.10985265612626 12.279112135397067 19.655670558756086
-188.88788860995825 -81.82915266414591 231.27121887822253 15.007289960134646 147 0 309.61431066841664 203.4230063877829 48.32820233647411 19.9149883639531
-118.49146125358583 -98.55234960834078 114.87047916764344 15.004564231435783 148 0 192.2186749187983 219.75115517717023 36.69842568887563 19.81972117845249
-238.72684553868532 -111.45883809350705 127.37852274026812 14.989577962033884 149 0 292.6411922910016 205.027333525239 25.802604158763305 19.752987420831715
-187.53520431252377 -29.48038454204836 193.18152876411767 14.988020288823353 150 0 270.84617218068394 188.93374062007518 45.5001131210494 20.147215861945842
-140.42127186822023 150.43420203620002 221.24538011649986 14.981554390622078 151 0 302.15575612298267 133.0283260421643 47.07307723061021 20.203363004024833
-97.76098240601264 64.0784336281167 109.15260313083446 14.941001275878804 152 0 159.92981619278854 146.75675346187006 43.03955894024259 19.678670186972337
-131.3473196636739 223.3544626277287 55.60554018042425 14.934635003353623 153 1 265.01190625575595 120.45836747969324 12.111968072483718 18.836075367413816
-68.91087933090128 -69.68132288778547 60.52957199468894 14.89761300518879 154 0 115.18691390696291 225.31850788674944 31.701236025724075 19.47009128056172
-247.0128869228475 162.76928439763495 27.687413350497042 14.891984499383616 155 0 297.11243512737553 146.61709221210933 5.347056495543799 19.349512408797104
-146.9132899839052 128.09442858420599 256.3687396062494 14.856891814726197 156 1 322.0506606972049 138.91466473305803 52.75463503587244 19.14760772713528
-284.1560356686314 -43.72276060766249 -0.31753688855568085 14.839080983412083 157 0 287.5003186637244 188.74743222640907 -0.06328176378189876 19.6082613136372
-66.54384177567322 -260.7344940121072 104.08436138666619 14.837778652134238 158 1 288.5205599801954 255.68278161118548 21.146384462975625 18.15553639272743
-185.8695781976716 9.523319810283747 242.23784796898477 14.83069875385706 159 0 305.4789169619309 177.06692556203248 52.4646222087999 19.88746264894096
-114.49815168751381 78.71063367534205 288.76247576497383 14.817783792261713 160 1 320.45117881410255 145.49380321224638 64.30465198302574 17.567203134197886
-77.4719448475782 -188.02814534744857 43.71747022044368 14.816766076333641 161 1 208.00890097239306 247.60720604227694 12.132382339746234 18.345780204126402
-124.8914019722283 -138.7685063770052 -0.6526540653116153 14.816101906348312 162 1 186.69490246394682 228.01284539221928 -0.2002968431185691 18.452547259320163
-198.29238131019014 -90.28255198340554 84.36897138756285 14.780087897439055 163 0 233.64274226112303 204.4797814432299 21.1679179379338 18.889495226504234
-273.5015522177778 48.85941848441907 61.38791816310157 14.765826676140476 164 0 284.532631409069 169.8712973920851 12.459532471010931 19.70730851525668
-140.45163047375874 112.6035836147569 70.61631371454459 14.759722428406246 165 0 193.37241609974728 141.27997701570646 21.418843576500795 19.998297690350647
-94.71467627206856 124.02253270012625 260.89491526568287 14.756159199102012 166 1 304.0043014994434 127.3685837625184 59.11449703109095 18.41643735731806
-88.4489620019452 27.479371227725295 195.45821199200785 14.75142295467764 167 1 216.29204182633572 162.74099722794784 64.64572488341247 18.119722534831546
-139.61268798030898 -199.82599577523592 177.519856344023 14.741655793772166 168 0 301.5550208984329 235.0591049746966 36.063497827855855 20.505912378865293
-148.81679382832692 135.20066811627947 123.21733273619984 14.736764104060748 169 0 235.81384580014486 137.74472446061876 31.501406803073035 19.05990008166834
-205.33860273128352 72.68608336705863 56.85138915122727 14.722106471507132 170 0 225.12060975242395 160.50697470970175 14.627717520246152 19.41341323444806
-260.6721069358193 -47.70073208711322 182.79271998645123 14.720155763960184 171 1 321.9293177951503 190.36989778794194 34.5972260931777 20.35249351173534
-176.63216353779686 -27.623800938000308 173.5341117766279 14.710153213797362 172 0 249.15072451110487 188.88858322768158 44.14707126007808 20.071658491177747
-108.69145931100029 -273.7821504115371 90.43412197226527 14.695415155272233 173 1 308.13767966286576 248.3469322044508 17.066778726887428 16.726238503397063
-71.93595592409878 -175.57202978555918 202.3849509317343 14.694841446118613 174 1 277.4166320921939 247.71994315035244 46.84736771190207 17.574678915361943
-224.93413529675908 -185.66312342229847 -9.97123392820072 14.677306295905 175 1 291.83143443891584 219.5366423367723 -1.9580510288352926 18.151913437426366
-169.63378154123765 -239.98853993904868 72.9773679248623 14.636288279661823 176 0 302.81316908499446 234.74575699910304 13.945450566689539 19.593604249200652
-74.05659773562738 -59.65745427922442 95.21853939878856 14.624539018506033 177 0 134.57325798424043 218.85372649670904 45.036666105463006 20.229025352015974
-166.18682492615804 104.5674658589663 30.446994038757207 14.62341828652575 178 0 198.69432589080068 147.82122650230278 8.814466503116362 19.878911049004106
-190.8467907315417 128.78087681504044 75.99970974525513 14.588687200405085 179 0 242.45199039633087 145.989046534627 18.268046809687 19.234997629475824
-119.37152070082635 -38.221536632315235 215.9922181348784 14.521953027747713 180 0 249.72601809140377 197.75453276536993 59.87320154628148 19.740215135395957
-162.73199724262017 -193.59863969297567 173.3688888380445 14.504815616061252 181 0 306.62502806274796 229.95080830855093 34.43077447168985 19.014982171433363
-37.624761897237335 -64.4503182637103 11.689980606240574 14.467648307770357 182 1 75.538876604644 239.72450168289342 8.902557977107257 17.368951348916017
-135.79055824888596 114.40154676834943 104.74022186016961 14.463244483411087 183 0 206.14874165963877 139.88635541236184 30.53607852529478 20.42621113053095
-293.79737025149586 -91.77856291066394 80.58978882722474 14.459101446211273 184 1 318.1743444086244 197.3481409309902 14.672173229622699 19.212129658500935
-124.66685968006021 21.742915561466493 100.63657670212281 14.455535126624678 185 0 161.6858090554738 170.10666101132767 38.493115066079795 19.43936207262131
-152.15823150110396 78.11419694613235 60.04776702854398 14.449905813666877 186 0 181.27241793278145 152.82517992379843 19.345091279181776 18.53205996421759
-195.07558334161774 -38.30851728059887 107.65339762686651 14.434160498092142 187 0 226.07803903280524 191.11024055037097 28.4360798728907 18.962264545834337
-313.888970151854 -41.862740284281166 20.610341394513483 14.428128709353734 188 2 317.33824348713324 187.59659422192763 3.723841607936023 18.58159146108865
-165.54537916894384 9.564064764026465 83.56914968644409 14.422849510143395 189 0 185.68938224442232 176.6935223633045 26.74676866187894 19.123635599245517
-192.62409159613918 135.1106524615127 158.52061479717614 14.413749627445087 190 0 283.70356780888073 144.95335992928793 33.96969941276532 18.857098764699952
-100.04437606577167 129.17822921466905 15.679994219897731 14.404550188265588 191 1 164.13943555454048 127.75662801921881 5.481739030819962 19.87659969067874
-99.19310262704377 -16.921625011367563 5.120521422125943 14.400119259768138 192 1 100.75630373053107 189.68105069703793 2.9130753380763985 17.78295395628442
-96.96672390171338 -190.5090807005076 89.26985323557606 14.391352209361127 193 0 231.6578556196291 243.02447888563844 22.665604038631663 19.112522439812956
-55.528544639158184 -83.1217421182441 137.6779080643365 14.385218656227977 194 1 170.14067606391703 236.25554148338733 54.01788457466916 18.28223321500821
-249.40405326791097 -136.17285964418053 98.98640747702275 14.364545285117224 195 0 300.9048659549125 208.6342299552738 19.20581365393021 19.032609481808954
-104.31001542291165 -61.61819212474028 50.64741765608423 14.325489606762536 196 0 131.31085954131632 210.57126924314116 22.687591384947638 19.559641861941294
-152.89906668420616 -125.64527833088322 -4.844360473282453 14.303184717381564 197 1 197.96042126683184 219.41176072443633 -1.402245550256644 17.455258723828397
-165.1416684350899 -127.95925015313844 176.14573624288045 14.299522839764204 198 0 273.26298825458423 217.77014725111354 40.135805011452966 19.03345084187874
-139.74698568233268 101.33450250511528 173.40644113639465 14.298795754940262 199 0 244.67875925966115 144.05306779451388 45.13010641025507 19.85136242755433
