# x y z radius flag
4869.756100823018 200.3642188553317 9.037973426971329 24.092720708780952 6
4007.489682009166 157.6698483268462 4.843839546584986 24.051269275306584 8
4515.088114170577 183.1971032785842 14.420720090536888 24.00594082398428 7
4789.10799911664 197.1040699813582 16.317124931561413 23.99545779243338 0
4703.806570088089 218.64747028630285 28.800301235366998 23.635914733110596 18
4848.4980143487055 231.13226219860925 25.31520884461043 23.507668599045022 19
4489.66887102668 200.3303606958432 28.042542316200755 23.402700748018933 7
4885.204754547898 238.85770621870924 21.674672638010556 23.056201969177167 16
4576.710701214288 217.45680203814499 26.734680690994047 22.919617601093655 2
4697.85303353659 219.68991567113184 27.786194781341088 22.87381390394412 18
4582.714524712783 217.7056428147428 26.65893230530036 22.8331787057831 2
4241.548354976753 177.1630811578887 20.804292263561482 22.713012749985307 4
4775.9360609891355 197.30717429901065 14.954907735835757 22.451010781544017 0
4516.852861183626 182.79072330064437 5.801377605421822 21.910810974632806 7
3881.471368857665 167.9681965029059 24.291052153265063 21.7685317544387 5
4807.25157151516 198.90129682607525 -0.8902987960426605 21.74014646859311 20
4211.300868026755 170.39312990777566 10.111793292766011 21.573036228285 21
4485.443726567725 182.04080310046808 0.5773936615591952 21.343771358017317 7
4093.8773283664887 178.00248915496593 23.851093406864837 21.00058493719741 12
4568.732539444475 216.4111916416231 24.715400065313453 20.62540533845129 2
4752.787395130233 198.02454025174612 13.514015457051357 20.237798977485543 0
4972.8064689184575 211.9503086313714 11.092702489164763 20.12451980829704 22
4130.713287664528 176.67844518226892 20.93939489339991 20.03031534805136 12
4770.644475571353 198.51462802272897 11.987908174001902 20.016140749171015 0
4024.9064048538016 171.48621718418642 20.429043745858415 19.866165738934853 8
4109.085003805907 173.5192766399335 18.90590971170343 19.793082264149767 12
3885.5837857485185 172.6652773799672 23.65679293005807 19.68744397425901 5
4602.63917952968 197.8564709470364 20.1653765415399 19.3300159099698 2
4064.5439755138896 166.21895399919237 10.115634539758709 19.284730602027942 11
3946.3825025003744 159.94879795656846 4.063036786837737 18.97196673002053 15
3888.3761711856764 183.7985194058271 22.50826474447061 18.960455194377737 5
4655.896510500709 225.84105351940127 19.29593358501031 18.902963106709702 23
4796.9403750037945 203.40906150370697 14.690907453782406 18.882175757418782 0
3912.480044487957 184.8472416258578 22.34309585640668 18.76029872993556 5
4808.615015419039 201.52143953930295 4.267169712651767 18.654432384570466 20
4226.866970501557 176.0275751720287 13.529591162153038 18.526915758962865 21
4675.31377308001 195.2071043711179 11.066477854037286 18.44018833158421 9
4308.273491197323 206.36915522499277 20.95807716937489 18.193089198014164 24
3945.303893668191 184.91540727974825 22.13982608005031 18.132494404904417 25
4862.223379999421 230.79738180632117 19.61140056516583 17.985868924950005 19
3946.203700723239 189.13842031579773 20.292915677537465 17.786733675223374 25
4593.829095697205 193.89818618963645 14.300367082663033 17.750782872985038 2
4370.919416784777 198.07963352910147 22.251420526732108 17.339023039624507 1
3916.409299862973 170.8834365709815 19.93008838151458 17.228458873499303 5
4765.396484574621 230.84349184041443 -10.042162246569495 17.160440263406286 26
4539.9178728679035 196.65091318460108 18.298297066373827 17.11030847289828 27
4272.509322281068 188.77772168626478 20.661979708495785 17.102985332889194 4
4733.2247296643945 198.28531087993093 6.763009265449234 17.08595188663672 14
4272.510856854975 188.79688239017477 20.63017831100006 17.06639994191386 4
4614.17642966869 207.563549276862 21.870397621117935 16.930137453030362 2
4867.511272453194 207.52337246285848 7.175865466592053 16.612271165098527 6
4064.398265050286 168.99621103748635 9.692151411650343 16.53943220528346 11
4290.781367527246 178.3726606821584 6.939295905011773 16.469467475866253 29
4639.686170686195 194.23533068879163 7.178341730690242 16.444160688607493 28
4301.19722749748 178.9348756947908 6.924929422829159 16.376709151929816 29
4338.723970964286 214.44865870843103 12.098152530668496 16.344099581299545 30
4355.848690778919 188.4009608021221 17.59197715922141 16.3122558253635 1
4249.989558898571 199.52250446044224 20.54346565982717 16.262676132450586 4
4364.1100320718215 188.83319827655757 17.52596156581178 16.218980879209628 1
4269.790932746411 213.20236740509753 5.794722601154942 16.147713773989306 31
4139.709344434137 204.60985106652683 12.649132130692273 16.11929869741554 32
4075.628508305961 201.70435612147475 12.404618517130471 16.070605484983698 33
4338.572003458823 180.9555137514916 6.87375802469648 16.04083923842278 34
4797.192088068445 205.92477462208845 13.209918665805029 16.02682441482539 0
4335.343161966843 205.95054863210754 19.230574406144775 15.917524384528827 30
4525.050601744909 224.77771666530867 3.277986034638047 15.807391104288431 35
4889.21970820055 234.7267870558189 15.53951395392083 15.799492050286462 16
4490.8984055206965 218.13074057085532 15.78078703141166 15.786317233279215 36
4699.930427353989 200.36394020949825 12.477139874998747 15.733403335384475 9
4049.1990290527942 173.4376234935165 15.44418840237952 15.499334530945957 11
4143.983283917667 204.36543741477936 12.165465962158297 15.492074305588824 32
3921.2004623524385 170.32221233469932 17.218515830121586 15.27696434722958 5
4664.847614230428 229.48139493660585 7.785346935481313 15.205639815977854 23
3829.632517699316 190.01320358681036 10.918895325438326 15.174092241048927 3
4062.0593432048117 169.27930527029346 5.865266957472524 15.105965063477157 11
4258.898205831811 211.6370069008742 2.168458136391544 14.792657243680932 31
4807.882015733387 205.40455796804503 4.286422066341454 14.773311507607055 20
4804.544432964437 233.17667900498768 11.205116245728552 14.546827416502111 37
4345.413448444948 212.74657139891983 11.933906338620211 14.48842595445368 30
4660.348718706936 197.96670210360776 9.077227818966595 14.458345728603128 9
4849.330387165995 226.96374682784906 17.07381034433248 14.440588388110381 19
4670.218788424252 198.57059771283232 8.95419459558528 14.27301448123766 9
4304.137513783752 205.73098040731725 16.54396038905051 14.152364496411986 24
4904.742817787156 229.0912713047333 16.83639504858346 14.080092473179947 16
4633.409411328712 200.96735617165132 14.816127927275588 14.006607603776176 28
4361.823099302649 189.89912413332064 15.382994037672818 13.821011028051968 1
3768.250696583812 168.1737843551725 17.319913894344637 13.625088105309343 10
3784.468465995183 164.521782044644 15.218816940702787 13.520652462139793 38
4703.970749525125 202.1694823104144 10.908799411111964 13.495739734803772 9
4809.745265521214 206.98225905033595 4.295586392308948 13.288381616340024 20
4159.819347042866 175.37830833963372 4.089228513861723 13.21049285493551 39
4394.867224507157 216.06688622553008 4.57891234946876 13.166110190038992 40
4671.19863213601 198.8825094210449 0.7368795528254899 13.103909018560797 9
4918.77914213279 213.84134657251414 2.3726648924435283 13.087023848399634 41
4516.044109446477 197.7742141194682 14.90422193794322 13.073095024790355 7
4159.9460832815585 175.4852222570981 3.3518287532043267 13.038001620985158 39
3994.924511720443 195.23799431357025 10.772884543346905 12.966149922716165 42
4054.8082395988986 186.33676656010812 17.597048857686012 12.8191978976397 11
4369.352287407839 187.37975772244337 10.724540535252597 12.802302070910965 1
4798.979064053215 230.43785020824015 12.087313656176955 12.793271285081309 37
4553.4284387921025 221.66015330432 8.824523667387448 12.521791297098089 43
4221.129880523372 186.24434365092372 15.541801145321656 12.444035247911286 21
4260.139007083774 191.78713453560678 16.893209665983377 12.395438190778675 4
4437.834442233865 196.79658606619319 15.634812183250297 12.228587613641112 13
4864.970234753362 220.97037296919046 15.155363864965452 12.203982309374974 6
4846.432498489874 227.27884722141533 14.438812946805214 12.153669676901432 19
4046.6890843139204 171.5128491910227 5.302119762745109 12.137171785215328 11
4683.719568695385 205.72220115307846 14.658474764463174 12.093026660548746 9
4415.8718171206765 189.3387635718306 8.584145600470917 11.942801635434805 44
4751.566606756791 211.20228431590422 15.577111186587892 11.874824282630703 0
4309.3260786801675 183.68900370147236 4.914363850609838 11.828109907551275 29
4835.260392179145 230.06260181361284 12.41770803474163 11.774766208682726 19
4318.775569164923 204.63886852275908 14.781653581978043 11.750606151353441 24
4733.976697236662 203.33418239276276 3.9711446495688447 11.643674561886652 14
4300.8369615084675 186.7677029425794 12.11283373744109 11.599139842110828 29
4181.130844156838 182.24603606359673 12.758230424215343 11.524891923726837 17
4689.118296668618 217.0702459564753 16.610096098764103 11.47000077264327 18
4694.723491345515 202.43878031090986 8.002071042634448 11.40481114918132 9
4111.168635774761 175.06930567743373 3.872750759493814 11.302189495035302 12
3925.3811789441147 166.64504545914573 3.070642421864958 11.242762556952435 45
4889.007565374679 221.15899573932876 13.227265927636502 11.170508753578503 16
3899.115043012104 165.5787728910239 3.1532596591225066 11.125907242877428 5
4261.10651214823 186.1775754820447 12.494115400883757 11.069845887522503 4
4427.5757206638655 197.19920999861458 14.48422204249674 10.935795554531591 13
4210.641237358992 184.86947921645438 12.88162366086319 10.813441191845966 21
4808.639950296013 231.0114254289282 8.329642113471081 10.743260867113866 37
4889.554780277993 227.4919217680206 13.157104999410066 10.663237180486968 16
4865.331982723124 213.2360156193777 5.685151793135536 10.634041951096142 6
4770.517356659395 224.51372821671592 12.591451769530357 10.62165157381766 0
3734.436034508477 178.9095860439995 11.799596573232028 10.602646884366562 10
3804.317869423923 186.2415743736205 3.0818311595787025 10.453528288712599 46
4789.478237035163 211.6141626540526 11.957516805267819 10.400579229952605 0
4589.325006701738 210.1727505974223 15.289102854731441 10.367321908989194 2
4759.196477769211 207.45785564721012 9.296078882739524 10.22298736273913 0
4535.201464705662 201.5233553546543 12.970308896394485 10.215051872952115 27
4784.449704400555 208.70644155554228 9.257348697325712 10.105910886216323 0
4650.663071161946 201.201059491261 5.29763548224027 9.96452867625704 28
4780.345249072211 207.59915226384953 5.135722135176988 9.765116695091805 0
4649.052362482887 218.30143669120537 13.247101011241893 9.75622670745272 23
3968.896418473656 170.17692550368784 3.264555812755617 9.718473719507651 15
4704.397469138347 206.16456318580444 10.26779817613603 9.70262979090686 18
4166.415072094511 179.31020861205715 3.7416818585493203 9.55969453901177 39
4603.380689802209 203.7725708981898 12.012691969755833 9.355179278162728 2
4664.893179898412 206.82759513557798 12.009638934132168 9.147414020174585 9
4835.761873959818 220.63480417408473 13.490013248045372 8.966700623688022 19
4665.002652959614 204.51417053603794 7.931046763751324 8.492030827894352 9
4753.102386136674 215.32751595436187 13.218424174585742 8.491310007718551 0
4582.8020315913745 216.1750938584449 11.107389109516248 8.486840831032499 2
4864.584405251216 229.4355623807318 9.615150041586137 8.37778929701763 19
4845.569608608933 225.1723540484415 11.197653947144266 8.37699810574035 19
4770.594486298348 208.81636356468192 5.457516202610259 8.31848232901415 0
4369.050415977006 194.01739108710686 11.032300777650864 8.021257448251017 1
4210.724538797003 183.25630027258234 2.143692475540595 7.6734034739411925 21
4769.591045002826 214.26193853375804 11.211988919965432 7.564288717936491 0
4514.980364688682 201.6955109255268 10.840522480824578 7.511847026088851 7
4531.121129550658 202.47031275768714 10.810320430449881 7.451543564339361 27
4854.92631257044 230.776690881953 5.144584123246395 7.30254862942262 19
4674.91734776723 206.49763266409246 8.055217129136173 7.289341318807278 9
4628.363169111007 202.7684943369072 2.0233921088846167 7.102642281022668 28
4636.303764125678 203.15015711331787 2.0347708995124174 7.080221111991578 28
4716.129366218962 207.6352619148605 4.509448433345046 6.891335348603462 14
4643.917973659008 216.60724545607277 9.93998818052118 6.368230346913654 23
4494.159304744459 213.74938366346274 3.644620017056931 6.29005778739807 36
4484.021143922624 213.2725306247179 3.6364571109106705 6.281778725952164 36
4915.845620971484 227.6298788944408 8.79094378633887 6.267994970841352 16
4115.750667645736 191.77107441424943 10.093404610179414 6.186163967238939 12
3999.675164514192 186.36616955642697 9.814974130746593 6.026866882595218 42
4004.0048253368163 186.56454839575937 9.81941125899093 6.026140730892865 8
4760.741217821058 216.30699005173275 10.768401799627435 5.992194497547794 0
4810.866924603019 224.64067952115937 8.046081329546132 5.985068828513735 37
4804.491567096359 216.59012695892974 0.8006319778047402 5.830376506721211 20
4819.048102290321 214.9172210815842 5.466695202440633 5.692126064546737 20
4580.086054393557 209.86559918950496 10.401428708395466 5.500236372827997 2
4845.840550886979 228.53991876568548 2.849529343818321 5.028096388122097 19
3949.623246765884 186.34367858642167 6.185487430157716 4.878810359049631 25
4549.846721070242 212.5433066546395 8.01935878475667 4.716943094836862 43
4549.892513317133 212.16489986288613 8.07713328487708 4.539078450689387 43
4439.760616329239 197.77152492006425 6.460818009122022 4.515231033240281 13
3969.6709196042343 177.05834255539034 6.708029188268096 4.212387232867455 15
4725.717332518626 212.52333598294456 6.970955069246743 4.147669693831991 14
4334.9269469043375 192.70188304454737 4.871828593759859 4.134431210295661 34
4907.760103480273 224.5349107944828 6.808064913703691 4.0884490470786465 16
4855.220497629492 224.40921844321304 6.998353439612478 4.080609083659734 19
4264.1079782656825 189.55326206774043 4.792812850594672 4.074353954450387 4
4665.385635907214 217.88717432675233 5.332857512610759 3.8998539172265487 23
4314.007850805579 195.25229777394014 8.021687060148466 3.6194787978009524 24
4305.688222373261 194.8776272822727 8.00298547778073 3.6099594348105914 24
4738.402508642375 212.5604170270503 5.163815571531988 3.5072634480741125 14
4154.451238808112 185.2620263794033 4.256917110744175 3.3950539971611655 39
4679.580818586689 210.15220620430225 3.70306349903748 2.76608218898995 9
3899.5671644872887 179.6571624074132 6.357925775969228 2.4588967239678516 5
3784.859879731248 174.34926919533171 6.115615613150403 2.3577311844584687 38
4274.127188155293 199.6487404124438 2.907230766744684 2.345538641490534 31
4650.595430390055 216.35564819305353 4.15306479256792 2.3273450738098886 23
4213.626186359773 189.10661820672422 4.160923728474133 2.3205855341089854 21
4165.002813646107 187.03228212339894 4.0786400771904106 2.209128210908173 39
4449.937835357555 200.7850145015326 5.027340191083594 1.7236783446158486 13
4274.274082706569 198.47119119598244 4.554107899472697 1.659029641429066 31
4120.258620929495 186.82464736808532 5.421308243181471 1.6570574953046238 12
4554.925785168947 211.1460773111893 3.2107041602090267 1.4960954361988383 43
4524.734315187206 209.74422237137023 3.1894003315606594 1.4923667016691864 35
4445.678222895454 204.52521588495188 5.872083577877813 1.45558617299839 13
3995.451914499403 183.92709194845503 4.986700368342938 1.3173219196160026 42
3899.6821892226462 177.27081989622351 4.8150116671104914 1.2842847414390282 5
3749.4101568304054 170.9730664502136 4.543964382593456 1.2164492968631553 10
4139.249770344825 191.67075930147664 3.1003674999306643 1.134146795271895 32
3995.407024522655 184.9396520745539 2.9902001073801774 1.134119012451869 42
