# x y z radius void
-79.91035480337072 -63.039499730760106 133.5088087823418 19.421388098339072 9
-104.05452088481871 -150.71780232365577 46.08339765020376 19.40524086645629 10
-224.17539649567493 111.70863875007602 102.42734355871104 19.404251007688277 4
-207.2371931783246 -128.8547551617578 150.7826255764124 19.402498597928744 11
-134.68672029119745 49.067818738307544 276.85084956593374 19.4014314161028 1
-229.0057128343889 110.37540508525662 100.02413399070913 19.399256388343318 4
-205.37119502898466 -128.5299528850274 151.41155189691278 19.3794263265556 11
-104.40632510407549 -150.3926098054186 45.59767670768371 19.379054630067976 10
-164.0209224377371 92.22893668008953 237.92592438154443 19.368811829888536 2
-60.460300837302704 49.604776237445755 148.9477634225524 19.348812233367404 12
-224.81733996461088 108.03354812284009 108.04174338312653 19.330728035994373 4
-94.13470201251806 -73.64342934510319 105.61672225725476 19.33053009916689 13
-140.88535442973424 79.86483796624454 102.026737826026 19.324358935411755 7
-94.11099425379469 -73.65847554307496 105.65394518906304 19.320913907624576 13
-104.74935504425129 -150.94720248659485 47.23163224572629 19.317232608520097 10
-104.70148561640839 -150.97465136183024 47.29169780553199 19.312029653948564 10
-94.19504955990926 -73.61780443159873 105.71122597786226 19.30871112993798 13
-267.47586229133196 -80.25951791147389 139.94177733571308 19.30151944363905 3
-140.8411988882634 79.88696322457044 102.01343254527535 19.29966130140906 7
-163.63326763108117 95.46605375336269 235.2347474306749 19.290225944598888 2
-122.6412122954987 42.945573807578 277.13739139786554 19.289709636408055 1
-222.20844002307032 106.10701088225034 111.45423746708678 19.27980417305389 4
-167.0689873962813 96.6802309486376 237.22302420972974 19.270739444213472 2
-168.77325768032833 154.40740075746058 209.9793298310784 19.261814494977067 0
-222.31745900804623 106.16814705949929 111.43692689808209 19.25912146941444 4
-225.06275206402876 17.24855631407466 176.73818977489512 19.250772278537507 14
-204.9185498955538 -128.41780654162235 151.8908467548163 19.233034483349353 11
-225.00652541459968 17.147664492838636 176.77477055103205 19.23007919921573 14
-252.33372705772612 -25.199317423271076 195.67252922623368 19.218615689279616 15
-78.543055074201 -62.07088986472681 133.07005237095083 19.21306934641321 9
-261.00612123236334 -78.96665048743382 129.6071926314818 19.208122194334827 3
-221.5277391466722 105.92431801864987 111.73369231022676 19.207219474406138 4
-145.17955727776692 60.059666746813726 272.0825489434058 19.19554473231728 1
-236.66815504392247 112.94730969741013 105.42859309851782 19.19413683353272 4
-223.09338738203823 106.79179822433515 110.30325866506355 19.19405433015275 4
-222.913938646078 106.57840844497564 110.93612301857826 19.17625502613906 4
-222.98196489010726 106.63466874303455 110.82824166049993 19.172146828997683 4
-77.97433991295838 -62.77282626085588 132.73782529190095 19.164829333913307 9
-269.4162049908662 -85.95425357363655 141.77801771422256 19.155735975166266 3
-143.58265346475193 76.24060046182338 98.65901452230732 19.14062250011889 7
-145.81128441518325 60.6242831008809 272.1560051033025 19.137276771346535 1
-103.43986257541576 -149.505692621317 44.14385605075457 19.12961148339655 10
-261.1747473875276 -47.90044451162529 93.1700740400533 19.083832126630252 16
-204.11098424985113 -127.55209315146595 151.37781810193746 19.082576449830924 11
-228.385074000911 27.321167347100186 144.7504866583945 19.076501406709962 17
-261.14206170425666 -49.46912860671773 91.63188043324041 19.069922792976357 16
-94.9179590128936 -73.3636434540376 106.73281219223897 19.06592158773549 13
-260.61012843008194 -51.034664552893645 91.8482671816666 19.058929965077365 16
-165.30864241712985 96.62691538843765 236.7191825762143 19.042741198789837 2
-77.74343299236125 -62.797786355125126 132.95733538175173 19.03744228823725 9
-228.926994416337 29.069033325578488 141.82243807857026 19.031707727530613 17
-225.72449532690504 24.14482396204704 143.11128586057055 19.02984531749359 17
-221.7350237709657 105.2948301874162 111.97666642932694 19.029566117542256 4
-221.80437772231707 105.31254804677314 112.08921181843498 19.016208565537692 4
-226.16285595333605 24.545070810745706 143.74608261840515 19.013542215440697 17
-228.84007690193496 28.76918764665485 142.3498667889288 18.996211444133074 17
-93.65274671944088 -72.92024540068444 104.23431514133529 18.989862211437213 13
-264.79952570259593 -73.99685981386291 140.4099808937181 18.97730984363802 3
-260.57145759386725 -49.143937696239085 93.97608686325009 18.974683259292952 16
-93.5012094448307 -73.53028079805735 105.54040896562643 18.97456120911177 13
-224.801152058318 23.50763240011322 142.1721483564645 18.97382913997454 17
-78.34772564317966 82.91787394622867 21.045258100319355 18.96935839638235 18
-226.00484194560462 16.771977798677987 176.944755590654 18.955837474065675 14
-82.32338060322466 95.03144427095027 133.50486208859283 18.936478864982977 19
-174.02232798447733 166.0885659924243 206.0310422044689 18.92530941469994 0
-224.0771957690867 106.99614833469266 111.31716298015401 18.92286768348564 4
-261.0288998362256 -47.54560359387976 93.30008577869248 18.920199600972385 16
-174.05778051669515 166.150646820974 206.0856746205472 18.918520557633137 0
-168.04867777167385 96.66164242133536 237.3595069045275 18.91592609967265 2
-259.1216801522755 -79.64986363180363 125.60021415262683 18.903313164684008 3
-270.41262181321184 -78.97829684029496 124.27283072824915 18.90312299514561 3
-132.98341732067956 53.77145979735751 263.81210912002945 18.902410006293408 1
-93.30123637487821 -74.36659742085322 106.85175953446691 18.900468376342168 13
-82.29643771631257 94.96592523822927 133.4278669640974 18.896707514372466 19
-93.4772323097095 -72.860223312402 104.15356838578347 18.8948302252333 13
-80.57291074964479 -61.90162713410533 133.25714066976974 18.891515077237276 9
-195.39482167092564 163.00671180129083 107.03081036576216 18.88875759020337 5
-169.21123866536684 88.82934740258257 255.5738599856573 18.88760622414882 2
-203.41349243019138 -163.8964585424709 175.9410665138221 18.87473661936337 20
-223.56562994712766 108.60612435174721 107.1374856972404 18.873294790796557 4
-269.9596214670144 -86.90459285125362 142.7084128773368 18.871881288065435 3
-224.88818681821792 23.738580846310334 141.67368309915292 18.870013560040718 17
-225.10818259575993 24.124676851343935 141.4951713818993 18.869589220952818 17
-209.58200209301276 -130.16783604217574 148.96900120475567 18.863461754888313 11
-263.75533789060506 -73.10559736515857 140.6046798426924 18.85977797451496 3
-161.67290354050797 -15.617438979652057 12.069768845347365 18.856520926572646 6
-102.87838460407173 -148.7527858797149 42.442108726644875 18.853712330180556 10
-273.02021049439 -77.43565780287456 135.63612632742473 18.852278649349604 3
-263.86983826526534 -73.17192599426421 140.60401971234592 18.85207708505839 3
-194.60107816366335 165.9508085184674 100.7513477316491 18.84854666410481 5
-144.78317971899486 75.06229294351957 98.16870272980634 18.84747658097054 7
-141.61993638209177 76.77568845657564 103.01627646393666 18.841496514685527 7
-207.47484760783868 159.64373157124942 110.45134504039326 18.82515220431486 5
-91.9881259339831 -143.92723164913218 219.7093791707218 18.824988934766992 21
-261.0254782640007 -47.36460474537344 93.32202280499551 18.824311548480875 16
-228.799438629351 26.9619784250152 145.44441166695756 18.822687718617992 17
-227.52670256811487 27.436378709293773 140.8438858178601 18.822045502352953 17
-270.6546888016915 -78.82800184472391 123.74867177668784 18.821304090208223 3
-79.24567951961946 83.23968130363707 20.979888019531796 18.819216789708662 18
-226.01806003411184 25.45451586507624 140.72997867276015 18.81159437640204 17
-77.23932763559152 82.52098492761495 21.754782789188702 18.803201661384353 18
-141.01394095076014 79.563812373186 103.38086081742598 18.795458277076854 7
-76.94637775833282 82.84213974108171 21.639819902660644 18.78025586246139 18
-227.29114410459462 108.44589621620544 111.16124982293456 18.770006301919544 4
-203.53910500513024 -162.67294689201478 177.153057553018 18.768535825840484 20
-82.55405426746881 95.54065623815238 133.20713542281143 18.767516116631125 19
-143.82423307187022 75.41387724991833 97.13126022235656 18.758992873063836 7
-251.72226825050708 -25.70157139376918 195.077416862773 18.756840122291415 15
-224.37014565700105 23.065499641629568 141.74977441107097 18.750180956602446 17
-82.54751520706115 95.52395272939118 133.17361437845744 18.749588386438614 19
-202.67024978627813 -126.61262859645426 151.1953093948324 18.737202582780817 11
-260.8688160575465 -47.272512794611 93.33211275986135 18.736083541817834 16
-95.00393261472821 -72.73502289279811 106.61309075126628 18.729550772233782 13
-165.29001210214176 -16.14909925013288 13.936980898997026 18.728081212827828 6
-204.1106128279715 -165.23527644493262 175.81134766457956 18.71912946071213 20
-232.23486047937044 107.09912537580709 99.53893233815839 18.71713583897271 4
-164.73107157516915 164.54938590933887 205.96666271995346 18.717053104351763 0
-226.24045836918006 16.6283669815614 176.41152954208633 18.703905171364973 14
-224.11098751452423 18.61748534442809 175.12799198691886 18.696616674889597 14
-102.03066670459694 -147.963904854103 40.447521384087565 18.696167193994967 10
-168.9182632078154 -16.216033159024953 11.936523992660891 18.69556017766541 6
-102.02072875644971 -147.95196860280248 40.42514737536 18.69412975122489 10
-81.34951144874515 95.04546577357505 134.29637946068232 18.69369664776675 19
-105.5675289604387 -150.96185340799772 50.37230623816331 18.684113597221003 10
-85.86057552089123 -96.50736011939026 212.84789000981212 18.67775057181076 8
-164.6614794999623 164.50505788760762 205.77009923955816 18.67294326486681 0
-104.83230468785983 -144.16075669443026 189.31359325140446 18.671670565816598 22
-169.07902391585708 96.52565345566781 237.70953379109332 18.670977414074628 2
-206.01234894846078 -130.26358862265792 150.431741712087 18.666926765936722 11
-223.8413724800408 16.638670214855797 176.38669431456944 18.666757729835435 14
-212.55628569247347 -123.92874866985086 145.45109887757678 18.658028546307317 11
-104.91324991154109 -149.69322328158952 46.0973965069788 18.654972048015086 10
-102.13978461422019 -150.6226133814479 44.92905766228507 18.64637103052353 10
-95.03858588322494 -72.60067518305584 106.586426856728 18.645823405678676 13
-203.08480223166742 -126.07287995429716 150.9375364276264 18.6351513962425 11
-104.71843849239671 -144.4864379758895 189.2796316131265 18.625968667544548 22
-225.38559675431875 25.10712250509401 140.54741656472922 18.620127685780453 17
-81.90563251899421 94.61894559298531 133.2164116320492 18.619369716311688 19
-92.62227710211727 -143.3287167947229 219.07650285227933 18.613307074726897 21
-104.81121118465734 -144.16928438137134 188.79075637266504 18.60991977453005 22
-212.2179288358615 -124.44817616939473 145.91324410215995 18.60941279090513 11
-193.93565107908185 165.5163771161061 100.91049672478452 18.60852880465269 5
-225.1699262590019 18.617275886234296 177.3426235902512 18.602235731571042 14
-78.95711720873379 -60.5002669357959 132.6644879632513 18.593555827960653 9
-255.02492048491624 -17.41995164011485 193.23248721937813 18.589104567558483 15
-81.16977322239681 -66.61527025292676 135.86420055211835 18.586139734646796 9
-169.19656878869176 -16.083835475547207 11.966734061499528 18.586056432144797 6
-79.32018887787093 82.1644026093773 20.404863338308083 18.58333355284336 18
-228.9671705908671 30.90690900324453 140.8443521238594 18.56609863509964 17
-168.9632052481425 -16.067689536913697 11.706685800469259 18.562371477484724 6
-81.03075699915304 -63.537061284563414 135.19337694500183 18.553872153287013 9
-104.56833489452586 -144.58661243135649 189.39218010834247 18.54807931228625 22
-251.5601073982878 -26.015507308772314 194.8247924471266 18.547031461934097 15
-139.82672457260128 48.44322756640151 272.1033051679552 18.546684880072462 1
-212.38074244739616 -123.47614484334446 145.2567055073363 18.541132124514483 11
-102.24577871837315 -147.95618297531593 39.97667305375463 18.531412193263964 10
-106.4448503569252 -150.72600317148073 51.573169647149385 18.52225778525892 10
-128.35118577561624 43.91075971171118 285.1637552613404 18.522081939866226 1
-277.1861527263723 -78.43416169473906 126.22380648085353 18.51701650785671 3
-139.95226898065334 77.278775246486 100.74657713591219 18.51146628149083 7
-212.71483484713573 -123.56250644089091 145.3843359501563 18.49973599668486 11
-230.12237159312042 108.99936740067722 97.36119716752705 18.47143633956913 4
-91.4345341424535 -144.59811364218498 218.76747227836196 18.47001812105228 21
-91.25201895748064 -76.88555576449808 113.90402679837756 18.451816854319418 13
-263.3407605371852 -72.72727070083533 141.08853069933977 18.445584643982183 3
-139.826715986744 79.15653370007925 100.59129065651668 18.444913937595 7
-205.48936748073925 -166.6885325519589 176.56234523582557 18.439003394212044 20
-218.92204607257779 59.947791863762234 144.95689135723364 18.437860431763088 23
-224.92757521008804 18.99192777242875 176.93985866813802 18.429833964122164 14
-193.17436958311495 165.8409818233934 99.58541121648189 18.421784464055573 5
-202.94709552417308 -127.79764722526909 152.4469776626977 18.41805726064257 11
-203.40975225753064 170.32723005274678 104.24445206789287 18.41647262866936 5
-91.30801644923446 -144.6049808683177 218.81539066544315 18.415080195002005 21
-79.60451990967816 -60.223555777880414 132.65981956612708 18.41376068387629 9
-223.39066358298243 16.373628085481812 176.4481133665006 18.408414699108054 14
-82.38466824761792 94.29422533480333 133.00622409766441 18.406407813559184 19
-216.22662844966243 111.25224343926706 102.02177770348102 18.399980652450193 4
-202.2355258270144 -161.73270845202504 177.6142434533098 18.395120854627212 20
-95.05376626090316 -144.42351879872353 223.54317423150846 18.394308231692328 21
-192.99179817937053 165.6199515960859 99.12203144567077 18.39397609873074 5
-205.8053043822697 -166.93421356509404 176.8080855537844 18.389025888871664 20
-82.60705805571396 84.62452574061277 21.334755783484518 18.38787579171807 18
-61.58805914091098 51.21940619986829 150.76218727423938 18.38035789266466 12
-228.98656975092425 32.1421075004779 140.17670834283106 18.37543982040492 17
-91.0568219390848 -76.49771614058805 111.10329204310186 18.373342599106103 13
-213.1380740682909 -123.57664088612619 145.51873556207818 18.369134434177607 11
-203.1334016695006 169.4587853956755 107.16966007118928 18.368228597731232 5
-195.56044087293142 -144.32301061026956 196.65929981460764 18.363992352119784 24
-257.0595716661229 -79.72554666751849 123.23775924708787 18.363917463577756 3
-223.17636195623743 16.511294417801608 176.0469944402484 18.359141569085953 14
-162.11343897536014 -15.134516771834523 13.253900534730482 18.357589752444245 6
-223.27214087733472 19.13566731820771 174.20759660077363 18.3556166432135 14
-161.43618344522923 -14.685951979959537 8.044591678710786 18.354138768484233 6
-194.8134638919121 -145.80949777320563 195.78619743732148 18.352971456102495 24
-145.96445036966816 51.121950371277094 270.9316812773361 18.351040163244964 1
-95.54074876142809 -73.8138086474042 111.31409946641057 18.350193312379982 13
-218.6514682440114 59.788559894399015 144.88408265164773 18.345249744188955 23
-218.8898577946655 60.194584550447246 144.63392663865147 18.343164692390932 23
-175.38313233098324 156.96874288296564 204.99208190294183 18.334730362236293 0
-77.58685521332241 83.16083355525373 22.816327881078685 18.329315355061112 18
-175.49119314376003 157.05595413552163 204.96725629725304 18.32449172812705 0
-105.44386121907283 -150.71841894880401 50.93866507663406 18.322756727563526 10
-268.7030229638562 -86.94655525108053 142.89389395839152 18.32187006635555 3
-81.4794186027521 -65.78443640453315 136.18151551144805 18.316428877466464 9
-165.86375045177581 24.408763694252485 32.24215457187534 18.31472698265857 25
-101.91266753433712 -148.16634411528446 39.888463994881846 18.3044460297083 10
-81.4107966715803 -64.70400306303279 135.9175961826789 18.299037123984004 9
-228.1957518624294 115.71041538335736 102.02681701214931 18.296934796150687 4
-142.6857530441663 49.851526819300574 190.2988845688077 18.291300079012707 26
-172.12974198435677 95.5154147127539 239.14063273745947 18.2909624433662 2
-131.97429400813715 54.006645015479215 262.4613294106401 18.289197948585382 1
-107.23643924248971 -150.75744388623255 52.80956379608556 18.286631297695102 10
-161.43405219374614 -15.515793859926976 7.228574301637515 18.28544447694977 6
-80.44255769778917 94.62035047258881 134.37603367360256 18.282866636514555 19
-142.6817816253654 49.77930650852714 190.29816270618858 18.278398555173528 26
-142.57573776069765 49.803048580445896 190.2696492182602 18.26754331200932 26
-222.1048488157049 184.3062919655334 131.60627880800743 18.265773941661593 27
-123.85213981087328 42.31908028867596 278.01281510894313 18.260246382940196 1
-142.7233598361571 49.94888517523246 190.3685789387398 18.25942511188811 26
-165.81719723008413 22.58072394087061 28.725077712563596 18.253658542232664 25
-165.7526680898251 23.284383639285153 29.873938347027398 18.25132459384845 25
-76.77432122616887 81.55129104827837 21.921348867069508 18.24858204786894 18
-193.08631837123767 165.38781008277212 98.964395343469 18.240655777355496 5
-279.9323625443871 -76.8592115383799 131.05861563754036 18.238794515289744 3
-205.83829252039308 -166.90878313251574 176.46462767448116 18.238153349995283 20
-103.83164588061913 -152.7475740624581 48.8219024920059 18.236045995703694 10
-165.3039167600439 24.524468983290618 32.432751540500526 18.23565524450399 25
-164.74548384031016 -237.98311877527664 128.3213458550685 18.234962120246102 28
-203.18395914716646 -125.09443905610895 150.30225819552916 18.230889591891692 11
-261.7976917489567 -81.90688159413335 120.8589335299985 18.227929409400172 3
-203.15937747908455 -125.07729308914547 150.28434773887844 18.21308318863511 11
-146.12348321556047 50.29004026957621 270.5326288607074 18.212600014814743 1
-192.69313508582363 165.26881051568495 98.78291382109671 18.202980003392813 5
-193.98109798091454 158.39476275916667 110.21039176265649 18.1987496182576 5
-221.01866573333922 58.128414847506896 146.2526555598183 18.191352134271618 23
-94.78286624206554 -144.41422856623623 224.1932185228021 18.19064882933278 21
-229.79993830352717 27.19662406219943 145.228437538812 18.188467964071847 17
-228.55923013920713 24.587679408077705 146.53433924000655 18.187203534713028 17
-165.02970637986968 -237.87508224814 128.29965442657385 18.18701223766632 28
-107.87125037919039 -149.9722809672771 54.510053963504184 18.186477195157867 10
-140.18433433286833 81.54902089748693 101.6461075120303 18.18509326721521 7
-94.84217973881374 -74.6599901007776 102.80237032055851 18.178657919773205 13
-194.09047057245536 158.26237913589327 110.29672380281379 18.170316065705702 5
-166.01352543105548 22.22127925824071 27.69698310881434 18.168506033923492 25
-276.1287689473072 -76.60142754530582 135.06314942364125 18.160910211639724 3
-102.01753730111038 -148.198689544078 39.56429719716526 18.160860917670306 10
-90.09653505148144 -78.95636073255426 115.2160823424385 18.160114058965757 13
-61.62828128449546 49.356934371727505 147.66697260780154 18.15360451502115 12
-196.27905152248658 -144.03823522924793 197.19803672789462 18.141243294031053 24
-225.5638436853784 110.78684266662216 99.31610327392478 18.139550282619396 4
-108.1467696703195 -149.77191319557994 55.008272756172175 18.137764576586875 10
-106.06472275852418 -143.26210950859266 189.8856236615823 18.136131006779546 22
-261.3945644555293 -54.04234755719438 91.2417183151842 18.135735327584523 16
-167.44484106337018 -15.473511039441261 9.702552975135493 18.13459721523975 6
-206.63678827003946 163.37192481481804 99.84693443983703 18.132450853695524 5
-86.29436953745797 84.43785226375196 20.825013139724735 18.13198809738993 18
-102.99985187299133 -147.69983047959735 43.16553344263289 18.11882712406395 10
-164.62502730093146 20.014975019296635 20.96468548883526 18.113582802951644 25
-94.39508015286717 -141.74102751685476 216.44637172181757 18.10998297308243 21
-209.42458345502425 160.1652845226915 112.52298290918571 18.108931235158934 5
-160.5433299936152 -14.490164738560384 12.970419388306556 18.104109948665915 6
-165.82811634680795 20.734584134170593 23.28249214029511 18.102053752112248 25
-260.425936691435 -78.0297502042375 131.82631768976336 18.101149564815316 3
