# x y z redshift ra dec radius x1 y1 z1 x2 y2 z2 x3 y3 z3 area edge
-133.84523607340807 80.94761509328801 256.0188733511453 0.10260628178051998 148.83507297695917 58.57637673165395 23.904054419189166 -4.244442514466699 2.6193655193473164 8.288129483970701 25.889417003116783 -19.202624222204456 19.327018753894997 -21.67912010617833 -30.652276751876776 -1.4148261395064323 20096.98645500121 2010.525900098632
-201.14981643319666 -127.63692934771429 142.3506145716937 0.09472377490517041 212.39662381985042 30.860012835608472 34.612340972505905 -11.043912125238307 -7.365066305132175 7.930702561988354 -26.69427555417484 44.1867831534423 3.862123693202364 24.516946217999074 10.939233198875035 44.300132895125124 39820.193846139395 958.8841786358183
-183.6092018907927 73.93138381023638 81.15486708891869 0.07261975085683903 158.06751326530784 22.29402453709264 24.329043095526114 -9.484256191852603 3.8388708456750074 4.21048556613274 17.467042126127854 10.475869907307825 29.793806176861143 -6.345998010542022 -32.1622722177692 15.029083279962734 18468.10720443109 0.0
-98.9198215661063 -77.35956784956645 102.83371852871748 0.054858656561989225 218.02694124065414 39.31364995196365 26.522696777850673 8.982274723427375 6.650271255509896 -9.020545622537082 22.62596573811271 -27.92361659052363 1.9436757059285052 16.684346004112477 15.469251359286194 28.018049863539215 23853.850981570104 0.0
-82.15898190180037 80.1651047920999 30.49413990294953 0.03999832402204605 135.70374644061516 14.877211080407907 28.183505121533248 10.8244862721458 -10.689785257886022 -4.425760333047332 -21.95082317497439 -27.573560120617586 12.912821315304166 16.46178684648111 2.6981010169278585 33.74522206828349 30995.981227796365 5574.071539583197
-103.75743748326356 126.1072242202801 188.3602052323597 0.08488306415843054 129.44657622681072 49.07522367402945 26.505583151662766 -4.801056937027598 5.756735263648165 8.855584188956595 34.829154030213644 18.571000279515037 6.810213543276303 10.799959915266028 -29.414005891649857 24.976315815307487 23736.489447379605 914.2177174502349
-120.16548468114424 85.49322194549642 213.4207297106559 0.08840663124353258 144.5695799950912 55.35532033666371 27.97058054779262 -5.406930118190157 4.237442616052638 10.381184850752414 33.11221236684977 -12.598544852390555 22.38868034096834 -18.143247088425433 -37.37037514156097 5.804303838610864 27227.109643150383 338.01438965947716
-187.9627715614685 165.91300072361344 97.8983255679746 0.09180052491159064 138.56545354894334 21.329615355183105 28.41221791971194 8.749628090301929 -8.28015214260208 -4.46514120831559 -24.705557082993543 -32.28066471104671 11.449666751112808 18.616961594933944 -0.7895387100241212 37.94482254067266 30005.516417620925 18.43329214883802
-86.68112153381162 93.77725360257601 139.8912397100299 0.06416518436774508 132.74812861750053 47.608107941718586 30.12331774853235 -7.101950487581588 7.766617670641267 11.620946107415907 32.71084563434531 25.71370396763909 2.8054771262156724 17.71443879603584 -25.581323698271497 27.922634260480642 32030.302481404844 1937.388766054385
-246.9467183210145 -59.461972361259164 82.55230188646044 0.09107949541397033 193.53845215676373 18.00431695643177 24.16723380427292 -10.08253079531218 -2.3367041378934728 3.294457123916641 -13.396741039771195 18.804518903232637 -27.662359390397025 -0.2477275866483379 29.770935582844288 20.357875310402466 20203.453916926406 0.0
-250.46882306474632 105.24914137181581 26.25653251674032 0.09312749023974978 157.20743765679623 5.520136469051912 26.131146892216073 -10.21078978770288 4.39669836096393 0.9781663466031896 15.630833008570182 36.756210399360015 -2.047524910122846 4.026550435788318 0.5031205888114446 39.770526492059766 23255.935921993037 1715.6755989860117
-141.04635565143883 -44.9980914988651 57.2824407622271 0.05363811736217656 197.69426976167225 21.152048144526947 31.297044867607084 -14.490169561145706 -5.320720709222779 6.306595465740289 -21.191994200895653 23.03761801496274 -29.254906081844535 -0.6227270983515172 33.48747310916358 26.821772752817285 31157.373921699105 0.0
-118.30258983460837 -36.43161262148906 218.2454365463153 0.08544332551657871 197.1163617445899 60.43881854984563 24.711707240939692 -5.150891716648967 -1.5668964807153263 9.239399198982284 -32.886857678283505 4.444741389638829 -17.58038479151988 1.2650444500995441 36.90398859721643 6.963746824970448 19946.14337005687 437.43655789206235
-158.12763640364847 96.68804888655806 178.73245264283193 0.08773332206669383 148.5560604256681 43.95941496061788 26.01958800508033 7.047389092050409 -3.9356350807997194 -7.6587887056065505 -25.493180451511464 10.333453689118912 -28.768134642372388 -17.27528291710658 -35.74156023316269 2.4703773183087376 22854.8263134536 0.0
-257.13528931496313 -28.40700944078117 94.19968342383221 0.09395437067258816 186.3041846604662 20.007960553371802 28.111485641510843 11.654925747286205 1.2232256973671316 -4.0371114044687815 13.292836998222711 4.916749341493093 39.8654647352416 -5.5424021964826204 41.86602185705373 -3.3154131601874983 28467.869367715688 11.822784059624915
-93.99654054041127 -89.3121634606733 202.29772956159937 0.08175133352093379 223.5361489693953 57.34247750401939 23.217442830049475 -3.900353632120868 -3.7257094987765624 8.266132897131024 -30.8710456499508 -5.298724601105076 -16.954663728493344 -10.8324614422777 32.53880400212761 9.55461299754456 20334.243510998178 2836.799774073243
-212.38306464020474 64.47926997230883 146.5511505180824 0.09069209865546042 163.1117664265521 33.43571940991758 29.08623607954579 -9.85629565014972 3.3194800940425724 7.199572331643486 26.952777738558208 5.10638057591936 34.544276500498796 -6.157513525776281 -42.24819697111656 11.049513972561835 28299.816582024414 0.0
-123.3513438224469 -175.00015990200578 87.99329355994831 0.07869686445660709 234.82136204756168 22.341853257236227 29.724375774963004 -7.1279345110186325 -10.025174402323328 5.638035096247289 -31.17408908141973 28.80686679856011 11.810319923578076 20.74982482437512 6.766796171539128 38.26540639512993 28752.821885961694 0.0
-101.87075751775721 -141.92451632710296 188.38523789717112 0.08753764456073183 234.32992365947777 47.158483123024105 35.030600883811054 -6.6371548034481 -9.132806695755622 12.239795214943793 -45.444183166742015 2.883778717888024 -22.490824411344185 -10.224753909019807 42.40607052006135 26.09710086284664 46140.12933644715 4472.001569268327
-134.931646521337 27.948707662810417 261.0803308592144 0.10091929794071346 168.29767632536436 62.175321355499904 22.857079256798976 -4.066708164676018 0.611159881258485 7.660024237637246 24.292140163946495 25.800020331173954 10.838230376894565 21.974406030535505 -26.478401178761576 13.778811876340361 18592.458848580856 2719.4826369768452
-159.72348078780826 -223.1791227266587 132.65117867545098 0.10429230577328126 234.40968897189532 25.7964263958481 31.031946622012676 -7.253530556713036 -9.823714284145298 6.239668841512729 -33.38761757763109 4.1030204296656025 -32.35287144873694 -21.318205411779594 32.317583931808215 26.098573605047324 40196.560395955006 6865.781961777507
-168.66739477319126 22.87457169836435 27.758083161337108 0.058338910820542884 172.27670102761815 9.262260095224352 29.502895076050912 -14.553001820129424 2.176929174877888 2.636622989419246 8.596171625917298 36.74688954007406 17.107006035114615 3.99211325920903 -18.179476651688965 37.04460782844753 29092.202097705354 1262.9163527278386
-220.53368324110482 184.12688735174464 89.87693760768455 0.10295842408925744 140.14098706687304 17.37175162482227 23.04902652146754 6.2214965007272465 -5.401477467460825 -2.4685137539617883 -23.41878765525179 -15.4415331905113 -25.23494623307358 -11.415907212571026 -24.97481992485632 25.876663721175333 17058.497920119054 1160.7774407850925
-102.23580504360395 -17.57565947799668 39.46401336947355 0.03735372589459074 189.7545372598552 20.828267852062982 30.46760756662669 -16.62145949220163 -3.0526258652814926 6.324679911603227 -13.672357434937174 30.62338986327917 -21.15091754177885 7.134243516129444 24.203029471928275 30.430683621147708 29957.84947450122 9.19195947895754
-90.49095713845858 73.70442958260759 209.15246077174936 0.08148307688314602 140.83735727687065 60.838111058654334 27.872799720449457 -4.930879002879986 4.35125247129086 11.160361615282271 36.6084740665694 -4.138975624557293 17.788104979093923 -9.529215017703374 -38.26356897601506 10.708169407246302 33610.09871129827 7410.2617962537815
-162.32854936204816 12.853001121689765 169.2045570438292 0.079858956488328 175.4728263642137 46.09869653994686 26.830167383238898 -8.466783649002762 0.8223977839822192 8.719435339938038 22.03380340097786 27.332001545372158 18.81746494598053 18.2805387974574 -28.830087971596086 20.47003739193898 20817.872141312007 0.0
-245.13147965250505 109.40900731275569 150.6719206302054 0.10535051265205445 155.94746243627733 29.30498150449174 29.083773021997835 -10.415414494627463 4.609268973690643 6.237792073379893 21.257425598357717 37.122415279270335 8.063382223823647 14.965298029634864 -16.67335583384775 37.30835542590291 34807.42012739053 6645.547297483621
-245.11256971302592 134.20857347084134 113.00776373464636 0.10310246884355591 151.29759706776306 22.018112135132856 26.16460327273542 -8.689715483927307 4.6442424858462825 3.8633613677773924 22.479995792070618 17.25838703102539 29.816686108392933 -6.78529660146899 -32.692682667288736 24.038768325810807 25769.4368929407 1736.4889088055502
-163.87247242138469 160.1209408410967 210.3708916399239 0.10647938381451896 135.66340027903001 42.5580226692762 25.32424142080415 6.093480310023479 -5.868707529267631 -7.47797811474946 -25.141123383837854 -28.357661668570557 1.7686441485286792 19.68627551926325 -15.68507467608515 28.351119092583353 26354.60547052213 4933.182230281076
-63.72920275933645 -79.80419232218763 58.34944921050483 0.03960757161798845 231.39019936726683 29.740911764953275 27.318228789871636 -8.255144430637424 -10.981160532521606 7.064516474312018 -29.191241642045018 9.45949533175947 -19.407086043122483 -9.480216544907826 23.746967835127812 25.83456487218492 23985.166510822353 259.7680117121101
-241.74078865755104 171.3987353670592 104.16161876602636 0.10755814166423165 144.6626468842953 19.366378059585852 19.63333268216999 -5.7925534649525225 3.9708507496205105 2.506758886832193 14.473000683841668 3.317654723532334 28.188478311459154 -13.893080966120667 -26.758045992144503 10.282517729374446 15086.205837339954 3636.358176204031
-150.4596088950124 47.027402845195866 211.54020708869712 0.08993998704987406 162.64293111941492 53.30686564636771 34.61554666653604 -8.99994989506243 2.477941752593866 12.624151358496245 38.42210038293852 25.859552854893007 22.31583768182224 17.26279227722994 -43.66590043778031 20.877904258169313 41257.28007562347 97.96663299657183
-137.14774481479245 120.04761834326555 182.47884236842285 0.0878828484383666 138.80382132048356 45.03341707392016 23.79753707047313 5.570823184392442 -5.110951322983171 -7.395713873743396 -26.695784690176247 -23.396934867963996 -3.9397009616413428 14.442636959745371 -20.722183203570122 25.199385706381822 19891.083179132325 0.0
-145.3544522563976 -74.04647645267401 169.05863829654066 0.07989269186856343 206.99520680905746 46.022783350354175 25.171097266345107 -7.017987570969441 -3.7610621986867256 8.267446997389428 -28.691537662747486 17.062917434739465 -16.593049945088207 6.851681319273259 30.805463694703874 19.830339330368712 21869.47862339062 0.0
-65.51217970508479 -81.69720140311841 98.69551219449149 0.04856176989015713 231.27421806244715 43.30358632760365 34.11016745368605 8.404235959582259 12.963830878144421 -14.199645457236963 30.016209420370608 -29.78445406579584 -9.42680710789059 26.17780316895406 16.662902391364195 30.706364084171035 50398.97623615483 6714.243157202779
-261.22892468364137 -149.01061221086073 88.83951861969769 0.10737392798504952 209.70136763156864 16.457287831032062 24.692476432869707 -9.005332805305503 -5.231233055305527 3.1539913878364363 -16.181089859639606 8.280535119656443 -32.466382343322344 -13.199317081351799 31.537999305653667 14.622228051563495 25807.154397660015 5819.06291838717
-68.10260877027483 54.7846214606582 131.93659937013442 0.05347224416560544 141.18532837385905 56.4769733459164 17.202503893251805 -3.2729475531096215 2.7938508877988415 5.932969521239221 23.358511712285306 8.286622287853989 8.983628944397363 3.2814610432567517 -22.906246248947124 12.596843122716951 9489.400163611286 1142.4851033194138
-116.28289811286695 167.96147133500563 214.1578208701562 0.1011837195422258 124.69558694117097 46.3514573915193 26.46113149550288 -4.910206095414091 6.987355428241041 9.009728874502716 35.29941982687158 12.64720753590829 9.42946156912576 3.8652183106817377 -29.301337940826045 24.83070071707562 28025.393185702163 1532.0120677254645
-101.76025202550716 75.27166310337358 13.155674251186953 0.0428858922312625 143.50981104254646 5.933824733237954 19.961248096870488 -8.257883825961574 6.277440701945583 0.931842817508698 14.770537752628094 20.944072189579543 -10.196769498716689 8.05041729786759 6.7891361461451165 25.606261885704722 17222.2515859922 2870.015143034665
-99.32292581503374 159.54849055135728 174.85946888672217 0.08746128132283222 121.90329659532172 42.93540197250438 27.674315800915263 -4.801226616196829 7.932949526920823 8.336004219402863 37.2091978210145 4.50911920508586 17.14000762478113 -7.895796371005813 -31.497951831352534 25.42730891301575 31155.84953682993 2197.332236179287
-126.00229148852473 -205.55296936470216 199.47381711797976 0.10713874750778778 238.49204293675965 39.602764681010214 20.74930776798756 -3.7505699628712796 -6.148703475760789 5.765793139869066 -26.805201293575603 15.825230900491428 -0.560223112324084 9.506972207047962 16.96244764631969 24.273091629007094 20504.510941754637 4107.686594364337
-88.19048585204007 64.47893727563125 102.73728649859312 0.05063481019183541 143.8282458912227 43.24086154716264 26.70509839742155 -8.253404507223522 6.22606838228438 9.916176530932185 29.76523175164095 13.013431704859922 16.6033734576348 1.7898802664209006 -30.13552448673477 20.410935749008683 25217.93218455749 0.38256812944040863
-85.5350164320668 -60.24876196784242 137.06586654235602 0.0583297139464686 215.15992446225312 52.64511364413892 28.042390901187233 7.369970461656816 4.381588679940588 -11.087902512760202 27.8812324250108 -27.07253759118003 7.834045714252403 18.98720900975252 26.20271883393592 22.975013126644455 29066.204223400786 1755.3010961865277
-213.92644245293408 161.37339518564252 134.86711496575893 0.10259593175373417 142.97126791978198 26.71606384492422 24.11309456560005 -6.497729516282665 4.785731115485687 4.19936390257686 27.368423528821108 18.734387015299035 20.997197802879484 -2.3983866400283325 -27.6362085463367 27.78406401509744 22385.534624398835 2984.0705422445
-251.44378010250955 64.47978104409573 134.48811071316038 0.09991567998180086 165.61710513260653 27.388651628334678 23.00762925015925 -8.072633651436533 1.9379804543781867 4.222748811025448 13.00801669759511 32.18833485465625 10.094985856807059 12.496241865314575 -14.650914765968487 30.61294309434527 17810.165175424976 0.0
-81.2563800222361 -29.195270209163013 156.30424405123642 0.060435551896704263 199.7632710225105 61.08383390112211 23.8253727757756 5.71612247075818 1.6017175446658867 -10.371303372609317 24.802736200051374 16.07857863506435 16.153111446428063 -16.07869184391377 29.1785743172645 -4.355473532515794 25194.430303412235 4708.518433076105
-235.1994506089678 -160.7100619695278 134.81644651497217 0.10792514131722981 214.3445093745314 25.32673790042063 20.257473248617707 -6.098312053147954 -4.175125227299621 3.325874603327943 -18.60902341412519 26.02854959814133 -1.4465902357348868 9.934796343797583 8.723917776964116 29.167947998812778 15426.53691742766 3243.6076839319694
-133.2871885973442 117.02659944892179 101.09829816576811 0.06924733290258078 138.71675861349235 29.68227752653763 22.118225844028565 -6.390014852233087 5.792769526203471 4.93363053991715 25.042467732060818 18.826179455374096 10.330328079524882 3.3274615130454532 -19.090611684986367 26.724749862639996 15040.938728791209 0.0
-149.30989170332265 -102.34059065507327 212.32002065094255 0.0952456267679992 214.42767690596673 49.55024095174032 33.98859324476832 -8.078196294144776 -5.656901754446035 11.59513184108405 -42.97637217060798 9.258227468195582 -25.424349738910337 -2.396443064902655 46.23668936848652 20.887858373820688 40675.72644262736 63.55144640537273
-107.00928757398823 -96.1109309861701 241.8535880370165 0.09607854343401984 221.92875645406866 59.25936004808779 26.97433219604963 -4.53744662071334 -4.020377927976181 10.102434782015461 -37.6505142102311 7.426605950383538 -13.9549958866954 1.604539876643129 37.622269701981885 15.692876041478446 30830.234057250465 5684.46113463859
-170.78837890110736 -153.04710629640303 23.288259278810024 0.0783599322019829 221.86419509153885 5.798467593832457 25.028122810085687 -8.1362299171636 -7.6062426917610715 1.2450499579083323 -24.60000135016146 23.859776085679076 -14.993791494165137 -7.523450027761274 13.614422385730792 34.008339431608604 21672.86745687598 1701.7239353592342
-227.1722928895365 139.03950703773862 55.63088242918457 0.09282799516078191 148.5315211846916 11.797666492221145 29.94875847332912 11.796400112043655 -7.059548638103554 -2.6718174897219735 -21.28080585688218 -37.789957491577916 5.8922970635969785 10.192519205374738 0.904359876607366 42.61169132958922 33180.802882049305 0.0
-146.54732590360092 -194.27198693602242 162.4072184166236 0.09999068273259086 232.97125213900392 33.71873643246644 30.9961317042074 -6.777010822461892 -9.103325189451166 7.287826519038998 -38.188701389019606 27.308656429669742 -1.4003712377359363 13.822540777928507 21.356687469713517 39.530630799127565 36631.159856322876 1953.5815770672814
-105.54670938362725 -145.78338009264235 48.68741784846687 0.06314538981745589 234.09557963817963 15.137089372568136 31.619107572812357 9.469273212508108 12.696577980908458 -4.334305295513278 30.035042199841637 -27.769736408212673 -15.72814987149192 19.535253749077715 -1.1446323613732041 39.32619632643084 36986.683992738996 1610.5913170784122
-123.97155853324335 -67.20796365872552 21.37622405710986 0.048127643373979 208.4631862240664 8.619611204941611 26.712518678307333 -12.458567711440677 -7.35848873261136 2.6630326190411537 -18.419075833143104 24.325437625600514 -18.954647571581937 -5.0980804350353806 19.464533355686044 29.933831270079082 30160.08695451198 3845.9862333861024
-114.25329555580493 -158.59984686969946 231.8338739175835 0.10373649722399181 234.23150566580836 49.864486540400485 28.64216783667357 -4.561689680211141 -6.478737908870714 9.715509866539039 -30.907174958605506 -16.443671593868327 -25.477116792589047 -25.902267088264395 33.21314262546523 9.986212052943454 32623.872921507907 4181.953300310099
-134.14716316864644 174.32939580669347 225.06234442444307 0.10776716177729923 127.57842513711657 45.6557642535829 14.470541676515682 -2.274972034651253 2.9947347445542243 3.8176384144748567 16.718294916396996 16.630600172307584 -3.083210477009708 13.566571677749495 -10.598013178165553 16.398045771833285 7942.791701624389 1250.898111209805
-104.98613273156147 -65.60461640069799 54.727432020091584 0.045646113668948225 212.0007848537188 23.848727901152085 20.367201268143027 -7.600594700877091 -4.938199977790136 4.160390815307315 -18.5971628250417 13.674260877708718 -17.744309545426596 -3.0797517636862684 21.2672699187617 19.616927959054387 12328.037310766897 0.0
-188.05192151810908 135.91501851157804 69.761017720327 0.08244703046072319 144.14238012600447 16.733897269915772 24.596921133779013 -8.606786109404071 6.183675005349181 3.2062568349722413 22.54222481341582 28.285825709824028 5.958896911586467 4.863936468733279 -11.161987128078378 34.58392990872331 19734.69601934981 0.0
-113.22553648519678 -113.40811127868409 119.41614666560464 0.06776188433028214 225.04615714812235 36.692257553613835 27.214985693333773 7.631762399668669 8.159304363348861 -8.075295195297077 26.433950936383727 -27.47034064756767 -2.7740456460891973 17.748125132972568 13.960284782521263 30.87883236011901 27279.61782366595 0.0
-80.81021931536371 111.45700532953012 49.45686204728914 0.04937614033178071 125.94342274330702 19.760460778919228 22.456926495328943 6.076027669561526 -8.9748409003548 -3.8518928526437812 -23.1108920273131 -7.030761762891925 -20.07388423145759 -13.282965412518857 -18.308128638464865 21.70488108872897 19442.80838674993 3232.9723018922655
-155.35014104741936 -91.13106465258406 8.559102574249623 0.0610346916553726 210.39661911484762 2.720781206455258 23.670855349122107 -9.355200749456019 -5.719257242257294 0.46514006105675554 -17.727798973609723 28.189762689103702 -9.938111579652844 -3.986878152774938 9.228916841458405 33.28998144277659 22468.712018979342 4363.214019748678
-165.61911139515797 93.695022420972 148.991923936948 0.0822345992506153 150.5020342667727 38.06068885951374 27.931661997778676 -8.526997944984746 4.653103237541572 7.710444823687579 22.53672071588873 35.16106453343081 3.704391726845016 20.460279589606387 -16.55028871187397 32.61484515514446 25394.068289335424 0.0
-194.98649405868963 204.397733758558 117.30763263822774 0.10466188241173148 133.65011058601368 22.551611037740102 30.530423373808773 -8.767475967246746 9.289183310800425 5.116382004194251 33.67349383922475 30.52233596366034 2.2875489200694252 9.792613008716156 -13.960960318465995 42.127897922167094 36966.93262245095 5019.617956130728
-226.82280596318785 -206.56535193441184 18.63727916250073 0.10518103966230943 222.32382525403366 3.476448326497843 26.343739174918408 -8.404743276364693 -7.512229286288285 0.6405035070976888 -26.862234994564282 29.81114865793454 -2.8446447716094707 -0.20163752852043001 3.6432328793488593 40.08422871446079 28466.444378263648 4429.533094708197
-164.72010515053557 141.33463113447917 191.98944739418218 0.09901239362749475 139.36944865327663 41.494809111012735 21.392794039475547 -4.727846272165706 4.226125931147728 5.3836297658725565 21.922958311291502 26.34301737018441 -1.4266456684327629 17.779176099559827 -13.381574918764953 26.11796098974142 14006.783475339185 0.030267915838271375
-240.49896134197388 193.34493450001153 21.13106933818471 0.10586702244148988 141.20306698758634 3.9174003646970377 18.47011359305684 -5.387023857178358 4.29073051047588 0.6346881419302949 16.96398417636584 18.881130877772396 16.341164197253683 -8.40288914451695 -14.280986718452299 25.223885691540865 12923.945480584596 3007.543976642957
-224.88216216125358 -198.66821285798537 59.69778910708579 0.10468808484393496 221.45842523490703 11.251923609408548 24.753841974615405 -7.197602200502996 -6.322369129101873 2.02722911714427 -19.48018746649532 28.32466387885183 19.17313637421281 18.238497780893837 -10.057481884486169 33.388598361295585 21529.259192911224 3328.1781845950427
-173.90284332181787 -235.6677447519402 76.22867348897609 0.10352645559521167 233.57581494712832 14.588624218315413 31.022689796792562 -7.937730253010425 -10.770668564160623 3.4093512160141195 -36.858587698920864 28.17525191002893 3.194969565625492 9.448541310196436 7.263802350760658 44.94578884117648 38117.33562832937 5391.016653034735
-40.33754994516398 -95.89588819543437 70.29768047098194 0.04230791593830462 247.18647959017432 34.04753388313455 19.805855303700902 -3.3060304609970346 -7.965630188120778 5.39065967513636 -26.066399570941826 5.998276343324484 -7.122738623266211 -2.3922086532221787 16.083358609371544 22.298824157458665 14543.77632959495 3288.717309451863
-68.57747423147624 -25.82941728011748 110.54001315921744 0.044714817112965766 200.6386718757413 56.45833984804911 24.16414145931648 6.550938099370226 2.380218883171344 -10.603525900492585 26.035184847256534 9.98999521912064 18.327230152222654 -11.769084077017439 31.17331953661608 -0.27342013306182433 24669.051452856118 2965.609511968815
-206.63755835158784 71.6663551570032 59.50039757861837 0.07702662923449838 160.87235272088236 15.218913283447128 22.373245839181738 9.29520729645418 -3.3528026363273966 -2.727022232975138 -11.684649887304268 -8.10295561370615 -29.86540812190285 -7.601452937382051 -30.145332672052334 11.152923390520101 18577.305357640544 0.0
-239.24806424370234 22.51133782354286 12.354291553245414 0.08186877636888361 174.6247490136288 2.9430378405371713 25.63627116933058 -11.438550191947215 0.9749352572632354 0.7220712917407193 3.958505027370441 25.563795197228902 28.191832892764758 -0.7851401716048946 -28.29846221171803 25.770728581465992 23057.99240003104 2224.7066351544945
-85.36160207901256 -191.115491622099 54.22732009534306 0.07341383762828851 245.93210585708874 14.524479419795535 17.90317401886628 -2.7837210179539267 -6.03822076714369 1.682521920972165 -26.145845797631484 12.339044569605017 1.024138031352302 3.927518889444192 5.996667002672089 28.018842145544152 12906.290012328467 3607.384805042732
-119.64464696722716 -80.31203141608941 264.8850809743357 0.103140957574897 213.87167264230695 61.45335809645643 16.64490234698567 -2.541155266738053 -1.7215280543700824 5.5514863471315 -21.704266336823547 15.125175424586873 -5.244630909855968 11.807124830725336 21.08411091563737 11.942860298235205 9340.2925493715 1344.8731989316213
-291.45206243298276 94.13101833811318 55.28778229934598 0.1065431823341072 162.10096714157865 10.23262136865385 25.66040428264607 -10.311905735258373 3.465995341919175 1.810490074342205 13.857405272287549 33.28152547495575 15.212811727204599 0.6830511629094741 -16.509516381166737 35.496171445232875 28400.260226588296 5647.782748255556
-157.58163521036218 -142.97203630153433 188.1424681321591 0.09700004328729242 222.21710267828047 41.484214524201434 27.64639328591356 -6.947255697043494 -6.122780355100757 8.102933639791086 -25.029054219168252 32.861450642358086 3.3716436702942705 23.311556817382563 14.574707790321254 30.9997701589104 24773.648739984175 33.99928293749678
-104.58945589282779 115.94839231899496 120.3203258435862 0.0668226329696691 132.05155131943903 37.61571410537949 21.33996292541051 -4.96864031304171 5.6446856405875305 5.522711933397862 19.31231545067487 24.63813006815116 -7.8074957448831785 19.31913425944536 -7.278045613594662 24.819710047199617 13242.987404432897 0.0
-251.3672432832603 -107.35576957739706 11.84220132650222 0.09335090655830945 203.12671497984545 2.480801433303432 30.940950685157826 -12.939744159719385 -5.173974010691074 0.41592025512008923 -15.439840891759827 36.75255541918995 -23.15545906268189 -7.494178934927083 21.943962407342013 39.8267044659127 37945.036080650236 5228.213827862391
-128.31386867647117 -45.262561755892584 170.58654291428218 0.07409893426357457 199.43023224186578 51.423479662870776 25.593049841161402 -6.907363078028062 -2.802744380847807 9.723265175684963 -29.557111299450938 14.501694665477359 -16.817103420717626 7.670090307622081 32.97431335645602 14.953687618407347 21311.83718954993 0.0
